batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,35.477722,65.908693,18.102213,17.102452,10.562053,7.608922,5.785633,256,0,21,21,0,21,0,0.027644,1897.980159,1.000000,6362.965321,2719.331621,0.000000,0.000000,0.000000
