time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.0478639,0,0,0,48,16
0.132999,0,0,0,32,32
0.154069,0,0,0,16,48
0.202501,0,0,0,12,52
0.715506,0,0,0,28,36
0.715752,0,0,0,12,52
0.784579,0,0,0,16,48
0.784821,0,0,0,0,64
1.18078,0,0,0,16,48
1.18102,0,0,0,0,64
1.78798,0,0,0,16,48
1.78821,0,0,0,12,52
1.78824,0,0,0,8,56
1.93751,0,0,0,4,60
2.01653,0,0,0,20,44
2.01678,0,0,0,4,60
2.16172,0,0,0,20,44
2.16197,0,0,0,4,60
2.2319,0,0,0,0,64
2.29815,0,0,0,4,60
2.29839,0,0,0,0,64
2.32205,0,0,0,16,48
2.3223,0,0,0,0,64
2.70665,0,0,0,4,60
2.70677,0,0,0,8,56
2.7071,0,0,0,4,60
2.70717,0,0,0,0,64
2.74252,0,0,0,16,48
2.74276,0,0,0,0,64
3.08881,0,0,0,4,60
3.08906,0,0,0,0,64
3.14593,0,0,0,4,60
3.31522,0,0,0,0,64
3.39688,0,0,0,4,60
3.42343,0,0,0,0,64
3.57014,0,0,0,4,60
3.57038,0,0,0,0,64
3.76499,0,0,0,16,48
3.76523,0,0,0,0,64
3.92258,0,0,0,4,60
3.92282,0,0,0,0,64
4.11793,0,0,0,4,60
4.11816,0,0,0,0,64
4.17153,0,0,0,16,48
4.17177,0,0,0,0,64
4.19507,0,0,0,4,60
4.19532,0,0,0,0,64
4.28985,0,0,0,4,60
4.3909,0,0,0,20,44
4.39115,0,0,0,4,60
4.44879,0,0,0,8,56
4.4777,0,0,0,12,52
4.50479,0,0,0,8,56
4.61236,0,0,0,4,60
4.6414,0,0,0,0,64
4.73336,0,0,0,16,48
4.73361,0,0,0,0,64
4.76095,0,0,0,16,48
4.76118,0,0,0,0,64
5.19702,0,0,0,4,60
5.19726,0,0,0,0,64
5.22376,0,0,0,4,60
5.224,0,0,0,0,64
5.24342,0,0,0,16,48
5.24366,0,0,0,0,64
5.25835,0,0,0,4,60
5.43485,0,0,0,8,56
5.43581,0,0,0,24,40
5.43605,0,0,0,8,56
5.45572,0,0,0,4,60
5.71078,0,0,0,8,56
5.75236,0,0,0,24,40
5.75259,0,0,0,8,56
5.76172,0,0,0,24,40
5.76196,0,0,0,8,56
5.78898,0,0,0,12,52
5.98425,0,0,0,16,48
5.98449,0,0,0,0,64
6.19531,0,0,0,16,48
6.19556,0,0,0,0,64
