time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.133677,0,0,0,60,4
0.260329,0,0,0,56,8
0.838683,0,0,0,52,12
0.923855,0,0,0,48,16
0.939467,0,0,0,32,32
1.01389,0,0,0,36,28
1.03315,0,0,0,40,24
1.25596,0,0,0,44,20
1.66517,0,0,0,60,4
1.71752,0,0,0,56,8
1.82681,0,0,0,60,4
2.48767,0,0,0,56,8
2.51965,0,0,0,60,4
2.55833,0,0,0,56,8
2.79483,0,0,0,52,12
2.87304,0,0,0,56,8
2.97562,0,0,0,60,4
3.03845,0,0,0,56,8
3.55058,0,0,0,40,24
3.58635,0,0,0,44,20
3.72997,0,0,0,28,36
3.88549,0,0,0,44,20
4.13689,0,0,0,48,16
4.65509,0,0,0,32,32
5.03758,0,0,0,16,48
5.90405,0,0,0,12,52
5.94128,0,0,0,28,36
5.96275,0,0,0,12,52
6.28236,0,0,0,28,36
6.30384,0,0,0,12,52
6.62337,0,0,0,28,36
6.64484,0,0,0,12,52
6.77634,0,0,0,8,56
6.80901,0,0,0,24,40
6.83048,0,0,0,8,56
6.96441,0,0,0,24,40
6.98587,0,0,0,8,56
7.00147,0,0,0,12,52
7.68827,0,0,0,8,56
7.87427,0,0,0,12,52
7.88427,0,0,0,28,36
7.8897,0,0,0,44,20
7.93086,0,0,0,28,36
8.0632,0,0,0,24,40
8.82014,0,0,0,28,36
8.97487,0,0,0,44,20
9.19154,0,0,0,28,36
9.22854,0,0,0,12,52
9.31722,0,0,0,28,36
9.3543,0,0,0,12,52
9.58838,0,0,0,8,56
9.69767,0,0,0,12,52
10.0738,0,0,0,16,48
10.08,0,0,0,32,32
10.1168,0,0,0,16,48
10.5885,0,0,0,12,52
10.8493,0,0,0,8,56
10.9586,0,0,0,12,52
11.7627,0,0,0,28,36
11.7842,0,0,0,12,52
12.1258,0,0,0,28,36
12.1347,0,0,0,44,20
12.161,0,0,0,28,36
12.2326,0,0,0,12,52
12.5098,0,0,0,28,36
12.5863,0,0,0,24,40
12.6133,0,0,0,20,44
12.6645,0,0,0,24,40
12.9743,0,0,0,28,36
13.0305,0,0,0,32,32
13.091,0,0,0,28,36
13.2713,0,0,0,44,20
13.4104,0,0,0,28,36
13.8671,0,0,0,24,40
14.0135,0,0,0,20,44
14.0916,0,0,0,24,40
14.1696,0,0,0,40,24
14.1896,0,0,0,44,20
14.3138,0,0,0,48,16
14.5043,0,0,0,44,20
14.8554,0,0,0,28,36
14.9349,0,0,0,12,52
15.3706,0,0,0,8,56
15.6029,0,0,0,12,52
15.8271,0,0,0,28,36
15.9406,0,0,0,24,40
16.1161,0,0,0,8,56
16.1239,0,0,0,12,52
16.4899,0,0,0,28,36
16.5114,0,0,0,12,52
16.7605,0,0,0,8,56
17.1777,0,0,0,12,52
17.242,0,0,0,28,36
17.2635,0,0,0,12,52
17.5769,0,0,0,28,36
17.5984,0,0,0,12,52
17.9996,0,0,0,8,56
18.1461,0,0,0,24,40
18.1675,0,0,0,8,56
18.3263,0,0,0,12,52
18.935,0,0,0,8,56
19.0982,0,0,0,12,52
19.8022,0,0,0,28,36
19.8237,0,0,0,12,52
19.9479,0,0,0,28,36
19.9694,0,0,0,12,52
20.0336,0,0,0,16,48
21.4301,0,0,0,32,32
21.4516,0,0,0,16,48
21.6041,0,0,0,32,32
21.6256,0,0,0,16,48
22.3438,0,0,0,32,32
22.3653,0,0,0,16,48
23.655,0,0,0,32,32
23.6765,0,0,0,16,48
25.4562,0,0,0,32,32
25.4776,0,0,0,16,48
25.501,0,0,0,32,32
25.9437,0,0,0,48,16
27.1124,0,0,0,64,0
