batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,41243916822.330093,2.000000,41243916212.330093,20621957951.173615,1.500000,30932937164.245899,10310978903.089420,4,0,4,4,0,4,0,0.008503,0.021869,1.000000,164975666089.251831,600.087104,0.000000,0.000000,0.000000
