time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.133677,0,0,0,60,4
0.260329,0,0,0,56,8
0.838683,0,0,0,52,12
0.923849,0,0,0,48,16
0.939461,0,0,0,32,32
1.08153,0,0,0,36,28
1.3769,0,0,0,40,24
1.43386,0,0,0,44,20
1.71752,0,0,0,40,24
1.87521,0,0,0,44,20
1.97764,0,0,0,60,4
2.48767,0,0,0,56,8
2.52937,0,0,0,60,4
2.56645,0,0,0,56,8
2.79483,0,0,0,52,12
2.89871,0,0,0,56,8
3.03844,0,0,0,52,12
3.10474,0,0,0,56,8
3.55058,0,0,0,40,24
3.5883,0,0,0,44,20
3.72998,0,0,0,28,36
3.97777,0,0,0,44,20
4.13859,0,0,0,48,16
4.65509,0,0,0,32,32
5.03758,0,0,0,16,48
5.06272,0,0,0,0,64
5.36397,0,0,0,16,48
5.38544,0,0,0,0,64
5.6867,0,0,0,16,48
5.70817,0,0,0,0,64
6.00967,0,0,0,16,48
6.03114,0,0,0,0,64
6.07479,0,0,0,16,48
6.09626,0,0,0,0,64
7.13346,0,0,0,16,48
7.15492,0,0,0,12,52
7.16272,0,0,0,8,56
7.68826,0,0,0,4,60
8.0632,0,0,0,0,64
8.25415,0,0,0,4,60
8.26197,0,0,0,8,56
9.36103,0,0,0,12,52
9.58838,0,0,0,8,56
9.74597,0,0,0,12,52
10.0813,0,0,0,16,48
10.1028,0,0,0,0,64
10.2054,0,0,0,16,48
10.2269,0,0,0,0,64
10.4141,0,0,0,16,48
10.4356,0,0,0,0,64
11.2857,0,0,0,16,48
11.3072,0,0,0,0,64
11.8287,0,0,0,16,48
11.8502,0,0,0,0,64
12.9771,0,0,0,16,48
12.9985,0,0,0,0,64
13.663,0,0,0,16,48
13.6845,0,0,0,12,52
13.6923,0,0,0,8,56
13.7001,0,0,0,4,60
13.7079,0,0,0,0,64
13.804,0,0,0,4,60
13.8254,0,0,0,0,64
13.85,0,0,0,4,60
13.8871,0,0,0,0,64
14.2462,0,0,0,4,60
14.2676,0,0,0,0,64
14.3715,0,0,0,4,60
14.5043,0,0,0,0,64
14.536,0,0,0,4,60
14.6684,0,0,0,20,44
14.6899,0,0,0,4,60
14.926,0,0,0,8,56
15.3706,0,0,0,4,60
15.6048,0,0,0,8,56
15.9406,0,0,0,4,60
16.08,0,0,0,8,56
16.5444,0,0,0,12,52
16.7164,0,0,0,28,36
16.7379,0,0,0,12,52
18.0067,0,0,0,28,36
18.0282,0,0,0,12,52
18.036,0,0,0,8,56
18.0438,0,0,0,4,60
18.3351,0,0,0,8,56
18.3774,0,0,0,24,40
18.3989,0,0,0,8,56
18.5738,0,0,0,12,52
18.935,0,0,0,8,56
19.1434,0,0,0,12,52
20.0347,0,0,0,16,48
20.0562,0,0,0,0,64
21.2646,0,0,0,16,48
21.2861,0,0,0,0,64
21.8634,0,0,0,16,48
21.8849,0,0,0,0,64
22.0855,0,0,0,16,48
22.107,0,0,0,0,64
22.5816,0,0,0,16,48
22.6031,0,0,0,0,64
23.3679,0,0,0,16,48
23.3894,0,0,0,0,64
24.8496,0,0,0,16,48
24.871,0,0,0,0,64
25.0894,0,0,0,16,48
25.1108,0,0,0,0,64
26.7142,0,0,0,16,48
26.7356,0,0,0,0,64
27.0589,0,0,0,16,48
27.0804,0,0,0,0,64
28.3161,0,0,0,16,48
28.3375,0,0,0,0,64
28.4055,0,0,0,16,48
28.427,0,0,0,0,64
28.4357,0,0,0,16,48
28.4572,0,0,0,0,64
30.6431,0,0,0,16,48
32.1271,0,0,0,32,32
34.3346,0,0,0,48,16
35.1103,0,0,0,64,0
