time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.0482234,0,0,0,48,16
0.0631344,0,0,0,32,32
0.0873365,0,0,0,16,48
0.151707,0,0,0,0,64
0.636302,0,0,0,16,48
0.636542,0,0,0,12,52
0.636572,0,0,0,8,56
0.847735,0,0,0,12,52
1.06668,0,0,0,16,48
1.06691,0,0,0,0,64
1.16807,0,0,0,16,48
1.16832,0,0,0,0,64
1.19623,0,0,0,16,48
1.19645,0,0,0,0,64
1.38195,0,0,0,16,48
1.38219,0,0,0,0,64
1.85505,0,0,0,16,48
1.8553,0,0,0,0,64
1.9606,0,0,0,16,48
1.96084,0,0,0,0,64
2.0765,0,0,0,16,48
2.07673,0,0,0,0,64
2.28991,0,0,0,16,48
2.29014,0,0,0,12,52
2.29017,0,0,0,8,56
2.2902,0,0,0,4,60
2.29023,0,0,0,0,64
2.55985,0,0,0,4,60
2.56009,0,0,0,0,64
2.82447,0,0,0,4,60
2.82471,0,0,0,0,64
2.88662,0,0,0,4,60
2.88686,0,0,0,0,64
2.90478,0,0,0,16,48
2.90503,0,0,0,0,64
3.01815,0,0,0,4,60
3.01839,0,0,0,0,64
3.10199,0,0,0,16,48
3.10223,0,0,0,0,64
3.1045,0,0,0,4,60
3.10475,0,0,0,0,64
3.15945,0,0,0,16,48
3.15968,0,0,0,0,64
3.29358,0,0,0,4,60
3.29383,0,0,0,0,64
3.47759,0,0,0,4,60
3.47783,0,0,0,0,64
3.64843,0,0,0,16,48
3.64866,0,0,0,0,64
3.7006,0,0,0,4,60
3.70085,0,0,0,0,64
3.83886,0,0,0,4,60
3.83909,0,0,0,0,64
3.85515,0,0,0,4,60
3.85539,0,0,0,0,64
3.90297,0,0,0,16,48
3.90319,0,0,0,0,64
4.1226,0,0,0,4,60
4.12284,0,0,0,0,64
4.17764,0,0,0,16,48
4.17789,0,0,0,12,52
4.17792,0,0,0,8,56
4.17795,0,0,0,4,60
4.17798,0,0,0,0,64
4.2942,0,0,0,4,60
4.29445,0,0,0,0,64
4.31609,0,0,0,4,60
4.31633,0,0,0,0,64
4.42415,0,0,0,16,48
4.42439,0,0,0,0,64
4.48287,0,0,0,4,60
4.48312,0,0,0,0,64
4.55012,0,0,0,4,60
4.55036,0,0,0,0,64
4.60117,0,0,0,4,60
4.60141,0,0,0,0,64
4.62668,0,0,0,16,48
4.62692,0,0,0,0,64
4.73317,0,0,0,4,60
4.7334,0,0,0,0,64
4.86701,0,0,0,4,60
4.86725,0,0,0,0,64
4.94177,0,0,0,4,60
4.94202,0,0,0,0,64
5.02605,0,0,0,4,60
5.0263,0,0,0,0,64
5.15019,0,0,0,16,48
5.15043,0,0,0,0,64
5.30567,0,0,0,4,60
5.30591,0,0,0,0,64
5.34177,0,0,0,4,60
5.34202,0,0,0,0,64
5.36516,0,0,0,4,60
5.36667,0,0,0,20,44
5.3669,0,0,0,4,60
5.50598,0,0,0,8,56
5.50622,0,0,0,4,60
5.55617,0,0,0,8,56
5.55641,0,0,0,4,60
5.69387,0,0,0,8,56
5.69411,0,0,0,4,60
5.75301,0,0,0,8,56
5.75325,0,0,0,4,60
5.79402,0,0,0,20,44
5.79426,0,0,0,4,60
5.84218,0,0,0,8,56
5.84241,0,0,0,4,60
6.01686,0,0,0,8,56
6.01711,0,0,0,4,60
6.02439,0,0,0,8,56
6.02463,0,0,0,4,60
6.07885,0,0,0,20,44
6.07909,0,0,0,4,60
6.09818,0,0,0,8,56
6.37174,0,0,0,12,52
6.37198,0,0,0,8,56
6.37278,0,0,0,12,52
