time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.412338,0,0,0,48,16
0.435752,0,0,0,32,32
0.46448,0,0,0,28,36
0.570593,0,0,0,24,40
0.622126,0,0,0,28,36
0.709238,0,0,0,24,40
0.813063,0,0,0,28,36
0.928189,0,0,0,12,52
1.14523,0,0,0,28,36
1.16671,0,0,0,12,52
1.38375,0,0,0,28,36
1.40522,0,0,0,12,52
1.47319,0,0,0,28,36
1.49467,0,0,0,12,52
1.82449,0,0,0,16,48
1.84596,0,0,0,0,64
2.108,0,0,0,16,48
2.12947,0,0,0,0,64
4.61166,0,0,0,16,48
4.64094,0,0,0,0,64
6.17647,0,0,0,16,48
6.19793,0,0,0,0,64
6.23795,0,0,0,16,48
6.25941,0,0,0,12,52
6.2672,0,0,0,8,56
6.275,0,0,0,4,60
6.2828,0,0,0,0,64
6.36322,0,0,0,4,60
6.38469,0,0,0,0,64
6.42557,0,0,0,4,60
6.44703,0,0,0,0,64
6.9849,0,0,0,4,60
7.00638,0,0,0,0,64
7.25805,0,0,0,16,48
7.27952,0,0,0,0,64
7.37449,0,0,0,4,60
7.38229,0,0,0,8,56
7.40962,0,0,0,4,60
7.42523,0,0,0,0,64
7.44335,0,0,0,16,48
7.47012,0,0,0,0,64
7.4842,0,0,0,4,60
7.52906,0,0,0,8,56
7.55053,0,0,0,4,60
7.65432,0,0,0,8,56
7.65502,0,0,0,12,52
7.68944,0,0,0,8,56
7.70505,0,0,0,4,60
7.84917,0,0,0,20,44
7.87064,0,0,0,4,60
7.87844,0,0,0,0,64
8.50935,0,0,0,4,60
8.55259,0,0,0,0,64
8.78887,0,0,0,4,60
8.81035,0,0,0,0,64
8.94717,0,0,0,4,60
8.96863,0,0,0,0,64
8.9777,0,0,0,4,60
8.99916,0,0,0,0,64
9.15679,0,0,0,4,60
9.17826,0,0,0,0,64
9.34807,0,0,0,4,60
9.36954,0,0,0,0,64
9.71582,0,0,0,4,60
9.74169,0,0,0,0,64
9.81198,0,0,0,4,60
9.83345,0,0,0,0,64
9.84544,0,0,0,4,60
9.86691,0,0,0,0,64
9.93726,0,0,0,4,60
9.95872,0,0,0,0,64
10.0177,0,0,0,4,60
10.0392,0,0,0,0,64
