batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,44.998357,1.150427,32.998357,0.023409,1.022847,6.107435,0.015983,1024,0,21,21,0,21,0,0.083694,468.172436,1.000000,16488.766060,11583.235989,0.000000,0.000000,0.000000
