time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.000369664,0,0,0,48,16
0.100516,0,0,0,64,0
0.168199,0,0,0,48,16
0.21505,0,0,0,44,20
0.50378,0,0,0,60,4
0.908884,0,0,0,64,0
1.02044,0,0,0,48,16
1.04758,0,0,0,44,20
1.19216,0,0,0,28,36
1.34755,0,0,0,32,32
1.39727,0,0,0,28,36
1.68047,0,0,0,32,32
1.79066,0,0,0,28,36
1.89045,0,0,0,32,32
2.0171,0,0,0,48,16
2.14345,0,0,0,64,0
2.16159,0,0,0,60,4
2.1768,0,0,0,56,8
2.34341,0,0,0,40,24
2.39312,0,0,0,44,20
2.40802,0,0,0,48,16
2.76817,0,0,0,32,32
3.01351,0,0,0,48,16
3.06506,0,0,0,44,20
3.17238,0,0,0,28,36
3.27015,0,0,0,24,40
3.32251,0,0,0,40,24
3.50628,0,0,0,36,28
3.6029,0,0,0,40,24
3.70783,0,0,0,24,40
3.81893,0,0,0,40,24
3.87684,0,0,0,44,20
3.89188,0,0,0,48,16
3.90522,0,0,0,44,20
3.95443,0,0,0,28,36
4.15633,0,0,0,24,40
4.20598,0,0,0,40,24
4.32365,0,0,0,56,8
4.36151,0,0,0,60,4
4.45457,0,0,0,64,0
4.53961,0,0,0,48,16
4.63337,0,0,0,44,20
4.90989,0,0,0,48,16
5.01719,0,0,0,32,32
5.17083,0,0,0,16,48
5.45205,0,0,0,32,32
5.64813,0,0,0,28,36
5.89257,0,0,0,12,52
5.97171,0,0,0,28,36
6.00475,0,0,0,12,52
6.09755,0,0,0,28,36
6.09778,0,0,0,12,52
6.19263,0,0,0,16,48
6.19288,0,0,0,0,64
6.33871,0,0,0,16,48
6.33894,0,0,0,0,64
6.70061,0,0,0,16,48
6.70084,0,0,0,0,64
6.87634,0,0,0,16,48
6.87658,0,0,0,0,64
7.16006,0,0,0,16,48
7.16031,0,0,0,12,52
7.20467,0,0,0,28,36
7.20491,0,0,0,12,52
7.20494,0,0,0,8,56
7.20497,0,0,0,4,60
7.205,0,0,0,0,64
7.50618,0,0,0,4,60
7.50859,0,0,0,20,44
7.50882,0,0,0,4,60
7.51476,0,0,0,8,56
7.64763,0,0,0,12,52
7.78262,0,0,0,8,56
7.96,0,0,0,4,60
7.96676,0,0,0,20,44
7.967,0,0,0,4,60
7.98985,0,0,0,8,56
8.23715,0,0,0,24,40
8.23738,0,0,0,8,56
8.2641,0,0,0,4,60
8.35317,0,0,0,8,56
8.43008,0,0,0,24,40
8.43032,0,0,0,8,56
