batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,11.661298,1.115182,10.046836,0.068303,1.047483,2.680534,0.043323,8,0,5,5,0,5,0,0.019790,0.265702,1.000000,48.744205,44.366882,0.000000,0.000000,0.000000
