batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,28.867357,52.362209,9.587898,6.453139,6.711560,3.205662,2.151326,64,0,140,140,0,140,0,0.598058,30.795818,1.000000,1632.459138,133.327930,0.000000,0.000000,0.000000
