time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.412338,0,0,0,48,16
0.435756,0,0,0,32,32
0.464477,0,0,0,28,36
0.570593,0,0,0,24,40
0.573751,0,0,0,28,36
0.709236,0,0,0,24,40
0.787415,0,0,0,28,36
0.928193,0,0,0,12,52
1.08382,0,0,0,28,36
1.1053,0,0,0,12,52
1.1612,0,0,0,28,36
1.19828,0,0,0,12,52
1.2609,0,0,0,28,36
1.28662,0,0,0,12,52
1.32544,0,0,0,16,48
2.14095,0,0,0,12,52
2.20279,0,0,0,8,56
2.21911,0,0,0,12,52
2.30769,0,0,0,28,36
2.31205,0,0,0,32,32
2.34282,0,0,0,16,48
2.4684,0,0,0,32,32
2.50109,0,0,0,28,36
2.51297,0,0,0,44,20
2.51671,0,0,0,28,36
2.53817,0,0,0,24,40
2.56159,0,0,0,8,56
2.56939,0,0,0,4,60
2.62861,0,0,0,0,64
3.04555,0,0,0,4,60
3.59904,0,0,0,8,56
3.6362,0,0,0,12,52
3.66749,0,0,0,16,48
3.67082,0,0,0,32,32
3.71043,0,0,0,16,48
3.81615,0,0,0,12,52
4.10255,0,0,0,8,56
4.26223,0,0,0,12,52
4.2837,0,0,0,8,56
4.36178,0,0,0,12,52
4.38326,0,0,0,8,56
4.46144,0,0,0,12,52
4.55087,0,0,0,28,36
4.57234,0,0,0,12,52
4.69802,0,0,0,28,36
4.71949,0,0,0,12,52
5.20086,0,0,0,16,48
5.22232,0,0,0,0,64
5.72746,0,0,0,16,48
5.74893,0,0,0,0,64
5.82984,0,0,0,16,48
5.85131,0,0,0,0,64
5.99016,0,0,0,16,48
6.01163,0,0,0,0,64
6.07568,0,0,0,16,48
6.09715,0,0,0,0,64
6.33843,0,0,0,16,48
6.3599,0,0,0,0,64
6.96149,0,0,0,16,48
6.98296,0,0,0,12,52
7.1543,0,0,0,28,36
7.17684,0,0,0,12,52
7.18464,0,0,0,8,56
7.19245,0,0,0,4,60
7.20025,0,0,0,0,64
7.47024,0,0,0,16,48
7.49171,0,0,0,0,64
7.61735,0,0,0,16,48
7.63882,0,0,0,0,64
7.76449,0,0,0,16,48
7.78597,0,0,0,0,64
7.93849,0,0,0,4,60
7.9531,0,0,0,8,56
7.95996,0,0,0,4,60
7.98924,0,0,0,0,64
8.02883,0,0,0,16,48
8.0503,0,0,0,0,64
8.08141,0,0,0,4,60
