time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.118115,0,0,0,60,4
0.244767,0,0,0,56,8
0.501647,0,0,0,60,4
0.823131,0,0,0,56,8
0.886591,0,0,0,60,4
0.900497,0,0,0,56,8
0.900588,0,0,0,40,24
1.0152,0,0,0,44,20
1.19588,0,0,0,48,16
1.24196,0,0,0,64,0
1.70197,0,0,0,60,4
1.88429,0,0,0,64,0
2.47211,0,0,0,60,4
2.54278,0,0,0,56,8
2.71063,0,0,0,60,4
2.77928,0,0,0,56,8
2.86418,0,0,0,60,4
3.01779,0,0,0,64,0
3.02291,0,0,0,60,4
3.53503,0,0,0,44,20
3.56851,0,0,0,48,16
3.71441,0,0,0,32,32
3.81912,0,0,0,48,16
4.50499,0,0,0,64,0
4.63955,0,0,0,48,16
5.02203,0,0,0,32,32
5.04717,0,0,0,16,48
5.20868,0,0,0,0,64
5.61675,0,0,0,16,48
5.61699,0,0,0,0,64
5.69705,0,0,0,16,48
5.6973,0,0,0,0,64
5.75919,0,0,0,16,48
5.75943,0,0,0,0,64
6.02846,0,0,0,16,48
6.0287,0,0,0,12,52
6.30881,0,0,0,28,36
6.32201,0,0,0,44,20
6.57721,0,0,0,48,16
6.7384,0,0,0,64,0
6.76079,0,0,0,60,4
7.30657,0,0,0,64,0
7.67272,0,0,0,60,4
7.85149,0,0,0,44,20
8.04764,0,0,0,40,24
8.29903,0,0,0,44,20
8.44028,0,0,0,48,16
8.82308,0,0,0,64,0
9.17598,0,0,0,48,16
9.21299,0,0,0,32,32
9.2761,0,0,0,48,16
9.32519,0,0,0,32,32
9.57284,0,0,0,28,36
9.66697,0,0,0,44,20
9.68392,0,0,0,28,36
9.81584,0,0,0,32,32
10.0481,0,0,0,16,48
10.1885,0,0,0,32,32
10.4166,0,0,0,48,16
10.5729,0,0,0,44,20
10.683,0,0,0,60,4
10.8338,0,0,0,56,8
11.0161,0,0,0,60,4
11.2669,0,0,0,64,0
11.6492,0,0,0,48,16
12.217,0,0,0,32,32
12.5707,0,0,0,28,36
12.5977,0,0,0,24,40
12.7577,0,0,0,28,36
12.8,0,0,0,44,20
12.8441,0,0,0,48,16
13.0755,0,0,0,44,20
13.2437,0,0,0,60,4
13.3948,0,0,0,44,20
13.6201,0,0,0,48,16
13.8516,0,0,0,44,20
13.9979,0,0,0,40,24
14.0718,0,0,0,44,20
14.0809,0,0,0,48,16
14.3666,0,0,0,64,0
14.4887,0,0,0,60,4
14.8398,0,0,0,44,20
14.9194,0,0,0,28,36
15.0343,0,0,0,32,32
15.322,0,0,0,48,16
15.355,0,0,0,44,20
15.6414,0,0,0,48,16
15.9055,0,0,0,64,0
15.925,0,0,0,60,4
16.1006,0,0,0,44,20
16.3004,0,0,0,28,36
16.341,0,0,0,12,52
16.6932,0,0,0,16,48
16.745,0,0,0,12,52
16.7928,0,0,0,28,36
16.9544,0,0,0,32,32
17.0722,0,0,0,48,16
17.3111,0,0,0,32,32
17.4949,0,0,0,48,16
17.8302,0,0,0,32,32
17.984,0,0,0,28,36
18.122,0,0,0,12,52
18.2832,0,0,0,28,36
18.47,0,0,0,32,32
18.5043,0,0,0,16,48
18.6594,0,0,0,0,64
19.0678,0,0,0,16,48
19.0681,0,0,0,0,64
19.1664,0,0,0,16,48
19.1666,0,0,0,0,64
19.193,0,0,0,16,48
19.1933,0,0,0,12,52
19.7166,0,0,0,16,48
19.7169,0,0,0,0,64
20.0762,0,0,0,16,48
20.0764,0,0,0,0,64
20.1779,0,0,0,16,48
20.3611,0,0,0,32,32
20.9284,0,0,0,48,16
21.3145,0,0,0,64,0
