time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.412338,0,0,0,48,16
0.435756,0,0,0,32,32
0.464477,0,0,0,28,36
0.570593,0,0,0,24,40
0.573751,0,0,0,28,36
0.709236,0,0,0,24,40
0.787415,0,0,0,28,36
0.928193,0,0,0,12,52
1.07399,0,0,0,28,36
1.09546,0,0,0,12,52
1.16127,0,0,0,28,36
1.19836,0,0,0,12,52
1.24123,0,0,0,28,36
1.27881,0,0,0,12,52
1.32655,0,0,0,16,48
1.35582,0,0,0,0,64
1.51072,0,0,0,16,48
1.53219,0,0,0,0,64
2.3076,0,0,0,16,48
2.32905,0,0,0,0,64
2.50306,0,0,0,16,48
2.52453,0,0,0,0,64
3.43827,0,0,0,16,48
3.45972,0,0,0,12,52
3.53785,0,0,0,16,48
3.55933,0,0,0,0,64
3.6849,0,0,0,16,48
3.70637,0,0,0,12,52
3.71418,0,0,0,8,56
3.72979,0,0,0,4,60
3.74539,0,0,0,0,64
3.81563,0,0,0,4,60
3.83761,0,0,0,0,64
4.25461,0,0,0,4,60
4.54124,0,0,0,20,44
4.54392,0,0,0,36,28
4.57637,0,0,0,20,44
4.59198,0,0,0,4,60
4.81239,0,0,0,8,56
4.82797,0,0,0,12,52
4.84356,0,0,0,16,48
4.87678,0,0,0,0,64
5.09319,0,0,0,16,48
5.11466,0,0,0,12,52
5.12246,0,0,0,8,56
5.13026,0,0,0,4,60
5.13806,0,0,0,0,64
5.20838,0,0,0,4,60
5.21609,0,0,0,8,56
5.27198,0,0,0,24,40
5.29345,0,0,0,8,56
5.41358,0,0,0,4,60
5.56049,0,0,0,8,56
5.64742,0,0,0,4,60
5.68553,0,0,0,20,44
5.707,0,0,0,4,60
5.73042,0,0,0,0,64
6.22021,0,0,0,4,60
6.24168,0,0,0,0,64
6.48454,0,0,0,4,60
6.51138,0,0,0,8,56
6.81006,0,0,0,4,60
6.82822,0,0,0,8,56
7.08646,0,0,0,12,52
7.12356,0,0,0,8,56
7.15536,0,0,0,4,60
7.2269,0,0,0,8,56
7.2646,0,0,0,12,52
7.32812,0,0,0,8,56
7.453,0,0,0,24,40
7.47446,0,0,0,8,56
7.56159,0,0,0,4,60
7.72315,0,0,0,20,44
7.74461,0,0,0,4,60
7.74502,0,0,0,8,56
7.79,0,0,0,24,40
7.81147,0,0,0,8,56
7.87655,0,0,0,24,40
