time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.031224,0,0,0,48,16
0.156929,0,0,0,64,0
0.194007,0,0,0,48,16
0.230611,0,0,0,44,20
0.919732,0,0,0,60,4
1.036,0,0,0,44,20
1.06313,0,0,0,40,24
1.2077,0,0,0,24,40
1.41284,0,0,0,20,44
1.8062,0,0,0,16,48
1.85884,0,0,0,20,44
1.88432,0,0,0,24,40
1.89078,0,0,0,28,36
2.17714,0,0,0,24,40
2.20056,0,0,0,20,44
2.35896,0,0,0,4,60
2.61583,0,0,0,8,56
2.62332,0,0,0,12,52
2.64655,0,0,0,16,48
2.78372,0,0,0,0,64
3.05258,0,0,0,16,48
3.08965,0,0,0,12,52
3.1771,0,0,0,28,36
3.2094,0,0,0,12,52
3.28569,0,0,0,8,56
3.52183,0,0,0,4,60
3.92075,0,0,0,0,64
3.96733,0,0,0,4,60
4.13723,0,0,0,8,56
4.1743,0,0,0,4,60
4.46098,0,0,0,20,44
4.48246,0,0,0,4,60
4.5911,0,0,0,8,56
4.6363,0,0,0,24,40
4.6704,0,0,0,8,56
5.01862,0,0,0,12,52
5.05421,0,0,0,8,56
5.16348,0,0,0,12,52
5.47411,0,0,0,16,48
5.49558,0,0,0,0,64
5.56226,0,0,0,16,48
5.58372,0,0,0,0,64
6.18993,0,0,0,16,48
6.2114,0,0,0,0,64
6.4061,0,0,0,16,48
6.44202,0,0,0,12,52
7.54018,0,0,0,16,48
7.56165,0,0,0,0,64
9.41387,0,0,0,16,48
9.43535,0,0,0,0,64
9.59443,0,0,0,16,48
9.637,0,0,0,0,64
9.74861,0,0,0,16,48
9.77008,0,0,0,0,64
10.0431,0,0,0,16,48
10.0646,0,0,0,0,64
10.3844,0,0,0,16,48
10.4058,0,0,0,0,64
11.3919,0,0,0,16,48
11.4134,0,0,0,0,64
11.7265,0,0,0,16,48
11.7621,0,0,0,12,52
12.0447,0,0,0,28,36
12.0662,0,0,0,12,52
12.074,0,0,0,8,56
12.0818,0,0,0,4,60
12.4909,0,0,0,8,56
12.5124,0,0,0,4,60
12.5905,0,0,0,8,56
12.6119,0,0,0,4,60
12.633,0,0,0,8,56
12.6545,0,0,0,4,60
12.6654,0,0,0,20,44
12.6868,0,0,0,4,60
13.0577,0,0,0,8,56
13.0791,0,0,0,4,60
13.5195,0,0,0,8,56
13.541,0,0,0,4,60
13.6191,0,0,0,8,56
13.6225,0,0,0,24,40
13.662,0,0,0,20,44
13.6776,0,0,0,4,60
13.7197,0,0,0,20,44
13.7411,0,0,0,4,60
13.749,0,0,0,0,64
14.1768,0,0,0,4,60
14.1983,0,0,0,0,64
14.3075,0,0,0,4,60
14.329,0,0,0,0,64
14.466,0,0,0,4,60
14.4875,0,0,0,0,64
14.5768,0,0,0,4,60
14.5985,0,0,0,0,64
14.7742,0,0,0,4,60
14.7957,0,0,0,0,64
14.9328,0,0,0,4,60
14.9543,0,0,0,0,64
