time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.908598,0,0,0,60,4
1.01248,0,0,0,64,0
1.20971,0,0,0,60,4
1.45167,0,0,0,44,20
1.47509,0,0,0,28,36
1.53827,0,0,0,12,52
1.80182,0,0,0,28,36
1.85864,0,0,0,32,32
1.89573,0,0,0,16,48
1.91914,0,0,0,12,52
2.07953,0,0,0,8,56
2.61733,0,0,0,12,52
2.93312,0,0,0,28,36
2.96873,0,0,0,12,52
3.01876,0,0,0,16,48
3.13245,0,0,0,32,32
3.13471,0,0,0,28,36
3.16399,0,0,0,12,52
3.29291,0,0,0,16,48
3.46528,0,0,0,32,32
3.48676,0,0,0,16,48
3.58936,0,0,0,12,52
3.68611,0,0,0,8,56
3.73733,0,0,0,4,60
4.84979,0,0,0,8,56
4.87126,0,0,0,4,60
4.95778,0,0,0,8,56
5.5194,0,0,0,12,52
5.55647,0,0,0,8,56
5.57989,0,0,0,4,60
6.09401,0,0,0,8,56
6.11549,0,0,0,4,60
6.13009,0,0,0,8,56
6.15156,0,0,0,4,60
6.27337,0,0,0,8,56
6.31045,0,0,0,4,60
6.63434,0,0,0,20,44
6.65581,0,0,0,4,60
6.68899,0,0,0,8,56
6.71046,0,0,0,4,60
6.85268,0,0,0,8,56
6.87415,0,0,0,4,60
7.57066,0,0,0,8,56
7.59212,0,0,0,4,60
7.69593,0,0,0,8,56
7.80904,0,0,0,12,52
8.05175,0,0,0,28,36
8.07322,0,0,0,12,52
8.11224,0,0,0,28,36
8.13371,0,0,0,12,52
8.14496,0,0,0,16,48
8.16643,0,0,0,0,64
11.6325,0,0,0,16,48
11.654,0,0,0,0,64
11.6929,0,0,0,16,48
11.7144,0,0,0,0,64
12.4094,0,0,0,16,48
12.4309,0,0,0,0,64
12.5946,0,0,0,16,48
12.6161,0,0,0,0,64
13.6534,0,0,0,16,48
13.6748,0,0,0,0,64
13.9417,0,0,0,16,48
13.9632,0,0,0,0,64
14.7126,0,0,0,16,48
14.7341,0,0,0,0,64
14.8,0,0,0,16,48
14.8214,0,0,0,0,64
14.8607,0,0,0,16,48
14.8822,0,0,0,0,64
15.0012,0,0,0,16,48
15.0226,0,0,0,0,64
15.0356,0,0,0,16,48
15.0571,0,0,0,0,64
15.8591,0,0,0,16,48
15.8805,0,0,0,0,64
16.0604,0,0,0,16,48
16.0818,0,0,0,0,64
18.6166,0,0,0,16,48
18.6381,0,0,0,0,64
18.8018,0,0,0,16,48
18.8233,0,0,0,0,64
19.4398,0,0,0,16,48
19.4612,0,0,0,12,52
19.6189,0,0,0,16,48
19.6403,0,0,0,0,64
19.804,0,0,0,16,48
19.8254,0,0,0,0,64
20.1267,0,0,0,16,48
20.1481,0,0,0,12,52
20.6809,0,0,0,28,36
20.7024,0,0,0,12,52
20.7102,0,0,0,8,56
20.7961,0,0,0,12,52
20.8144,0,0,0,16,48
20.8176,0,0,0,12,52
20.8894,0,0,0,28,36
20.9109,0,0,0,12,52
21.4656,0,0,0,16,48
21.4871,0,0,0,12,52
21.591,0,0,0,16,48
21.6125,0,0,0,12,52
21.8716,0,0,0,28,36
21.8931,0,0,0,12,52
21.9009,0,0,0,8,56
21.9087,0,0,0,4,60
21.9165,0,0,0,0,64
22.0799,0,0,0,16,48
22.1013,0,0,0,0,64
22.2604,0,0,0,4,60
22.2819,0,0,0,0,64
23.0076,0,0,0,4,60
23.0291,0,0,0,0,64
23.3808,0,0,0,4,60
23.4022,0,0,0,0,64
24.2937,0,0,0,4,60
24.3094,0,0,0,8,56
24.3152,0,0,0,4,60
24.3444,0,0,0,0,64
24.4481,0,0,0,4,60
24.4696,0,0,0,0,64
24.5011,0,0,0,4,60
