batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,34.225509,1.150425,19.461301,0.023409,1.023703,4.774053,0.015982,1024,0,21,21,0,21,0,0.084620,416.807776,1.000000,12522.472931,11036.759094,0.000000,0.000000,0.000000
