batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,35.534407,62.438855,18.102213,17.102452,10.366276,7.619572,5.788333,256,0,21,21,0,21,0,0.029965,1880.183459,1.000000,6365.397708,2731.410538,0.000000,0.000000,0.000000
