time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.133677,0,0,0,60,4
0.260329,0,0,0,56,8
0.838683,0,0,0,52,12
0.923849,0,0,0,48,16
0.939461,0,0,0,32,32
1.08153,0,0,0,36,28
1.3769,0,0,0,40,24
1.43386,0,0,0,44,20
1.71752,0,0,0,40,24
1.87521,0,0,0,44,20
1.97764,0,0,0,60,4
2.48767,0,0,0,56,8
2.52937,0,0,0,60,4
2.56645,0,0,0,56,8
2.79483,0,0,0,52,12
2.89871,0,0,0,56,8
3.03844,0,0,0,52,12
3.10474,0,0,0,56,8
3.55058,0,0,0,40,24
3.58828,0,0,0,44,20
3.72997,0,0,0,28,36
3.91686,0,0,0,44,20
4.13872,0,0,0,48,16
4.65509,0,0,0,32,32
5.03759,0,0,0,16,48
5.90406,0,0,0,12,52
6.24745,0,0,0,28,36
6.26892,0,0,0,12,52
6.61776,0,0,0,28,36
6.63924,0,0,0,12,52
6.98834,0,0,0,28,36
7.00319,0,0,0,32,32
7.00982,0,0,0,16,48
7.03909,0,0,0,12,52
7.35861,0,0,0,28,36
7.38009,0,0,0,12,52
8.13828,0,0,0,16,48
8.15974,0,0,0,12,52
10.185,0,0,0,28,36
10.2065,0,0,0,12,52
10.5533,0,0,0,16,48
10.5747,0,0,0,12,52
11.2438,0,0,0,28,36
11.2587,0,0,0,44,20
11.2652,0,0,0,28,36
11.2945,0,0,0,12,52
11.4583,0,0,0,28,36
11.4797,0,0,0,12,52
11.8516,0,0,0,16,48
11.8731,0,0,0,12,52
12.0311,0,0,0,16,48
12.0526,0,0,0,12,52
13.9787,0,0,0,28,36
14.0002,0,0,0,12,52
14.0158,0,0,0,8,56
14.0236,0,0,0,4,60
14.0314,0,0,0,0,64
14.1275,0,0,0,4,60
14.1489,0,0,0,0,64
14.1735,0,0,0,4,60
14.195,0,0,0,0,64
14.4476,0,0,0,4,60
14.469,0,0,0,0,64
14.5696,0,0,0,4,60
14.5729,0,0,0,8,56
14.6047,0,0,0,4,60
14.8252,0,0,0,20,44
14.8439,0,0,0,24,40
14.8467,0,0,0,8,56
15.0383,0,0,0,24,40
15.0598,0,0,0,8,56
15.2495,0,0,0,12,52
15.3706,0,0,0,8,56
15.7053,0,0,0,12,52
15.9406,0,0,0,8,56
16.0978,0,0,0,24,40
16.1271,0,0,0,8,56
16.5444,0,0,0,12,52
16.7605,0,0,0,8,56
17.2987,0,0,0,12,52
17.6361,0,0,0,28,36
17.6576,0,0,0,12,52
17.9996,0,0,0,8,56
18.3355,0,0,0,12,52
18.935,0,0,0,8,56
19.0991,0,0,0,12,52
19.273,0,0,0,28,36
19.2945,0,0,0,12,52
20.035,0,0,0,16,48
20.0565,0,0,0,0,64
21.0024,0,0,0,16,48
21.0239,0,0,0,0,64
22.0613,0,0,0,16,48
22.0828,0,0,0,0,64
22.8537,0,0,0,16,48
22.8752,0,0,0,0,64
23.2027,0,0,0,16,48
23.2242,0,0,0,0,64
23.4713,0,0,0,16,48
23.4928,0,0,0,0,64
23.526,0,0,0,16,48
23.5474,0,0,0,0,64
25.643,0,0,0,16,48
25.6645,0,0,0,0,64
26.0213,0,0,0,16,48
26.0428,0,0,0,0,64
26.6937,0,0,0,16,48
26.7152,0,0,0,0,64
27.0536,0,0,0,16,48
27.0751,0,0,0,0,64
27.7532,0,0,0,16,48
27.7747,0,0,0,0,64
29.189,0,0,0,16,48
29.2105,0,0,0,0,64
29.2246,0,0,0,16,48
29.2461,0,0,0,0,64
30.634,0,0,0,16,48
32.3918,0,0,0,32,32
33.5694,0,0,0,48,16
34.9858,0,0,0,64,0
