"2_torus-16-16;	ft;	0.103315;	79550.47;	310.74;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-16-16;	layoutedges:size_256/torus-16-16.edges;	platformfile:platforms/2_torus-16-16.xml;	hostfile:platforms/2_torus-16-16.txt;	benchname:ft;	benchclass:A;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8g;	mg;	0.0395055;	646132.47;	2523.95;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8g;	layoutedges:size_256/n256d8g.edges;	platformfile:platforms/2_n256d8g.xml;	hostfile:platforms/2_n256d8g.txt;	benchname:mg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8r;	mg;	0.0431847;	606456.08;	2368.97;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8r;	layoutedges:size_256/n256d8r.edges;	platformfile:platforms/2_n256d8r.xml;	hostfile:platforms/2_n256d8r.txt;	benchname:mg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d4r;	mg;	0.062954;	407854.82;	1593.18;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d4r;	layoutedges:size_256/n256d4r.edges;	platformfile:platforms/2_n256d4r.xml;	hostfile:platforms/2_n256d4r.txt;	benchname:mg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-16-16;	mg;	0.115874;	271592.96;	1060.91;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-16-16;	layoutedges:size_256/torus-16-16.edges;	platformfile:platforms/2_torus-16-16.xml;	hostfile:platforms/2_torus-16-16.txt;	benchname:mg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-4-4-4-4;	dt;	0.01;	19569.61;	76.44;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-4-4-4-4;	layoutedges:size_256/torus-4-4-4-4.edges;	platformfile:platforms/2_torus-4-4-4-4.xml;	hostfile:platforms/2_torus-4-4-4-4.txt;	benchname:dt;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-4-4-4-4;	ft;	0.0733608;	111614.31;	435.99;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-4-4-4-4;	layoutedges:size_256/torus-4-4-4-4.edges;	platformfile:platforms/2_torus-4-4-4-4.xml;	hostfile:platforms/2_torus-4-4-4-4.txt;	benchname:ft;	benchclass:A;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_n256d8g;	cg;	0.836907;	66249.93;	258.79;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_n256d8g;	layoutedges:size_256/n256d8g.edges;	platformfile:platforms/2_n256d8g.xml;	hostfile:platforms/2_n256d8g.txt;	benchname:cg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-16-16;	cg;	1.56872;	35348.63;	138.08;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-16-16;	layoutedges:size_256/torus-16-16.edges;	platformfile:platforms/2_torus-16-16.xml;	hostfile:platforms/2_torus-16-16.txt;	benchname:cg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
"2_torus-4-4-4-4;	cg;	0.911058;	60869.73;	237.77;	verbose:true;	switchperrack:1;	nodeperswitch:1;	replay:none;	runtype:simgrid;	repeats:1;	maxprocesses:28;	cleanafter:true;	bfstype:replicated;	himenogridsize:S;	privatize:yes;	corepernode:1;	himenokmax:4;	cacheusage:use;	power:5000000000000.0;	cablebw:100000000000.0;	switchlat:1.0e-07;	collselector:mvapich2;	switchbw:5000000000000.0;	defaultdistance:5;	addproperties:[];	tracing:false;	configpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph;	nswitches:256;	resultfile:result_256_5e12_100e9_100e-9;	displayname:2_torus-4-4-4-4;	layoutedges:size_256/torus-4-4-4-4.edges;	platformfile:platforms/2_torus-4-4-4-4.xml;	hostfile:platforms/2_torus-4-4-4-4.txt;	benchname:cg;	benchclass:B;	resultpath:/home/huyao/simgrid-template/MpiEnv/config/golfgraph/result_256_5e12_100e9_100e-9.csv;	"
