time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.133677,0,0,0,60,4
0.260329,0,0,0,56,8
0.838683,0,0,0,52,12
0.923855,0,0,0,48,16
0.939467,0,0,0,32,32
1.01389,0,0,0,36,28
1.03315,0,0,0,40,24
1.25596,0,0,0,44,20
1.66517,0,0,0,60,4
1.71752,0,0,0,56,8
1.82681,0,0,0,60,4
2.48767,0,0,0,56,8
2.51965,0,0,0,60,4
2.55833,0,0,0,56,8
2.79483,0,0,0,52,12
2.87304,0,0,0,56,8
2.97562,0,0,0,60,4
3.03845,0,0,0,56,8
3.55058,0,0,0,40,24
3.58635,0,0,0,44,20
3.72997,0,0,0,28,36
3.90129,0,0,0,44,20
4.13689,0,0,0,48,16
4.65508,0,0,0,32,32
5.03759,0,0,0,16,48
5.06272,0,0,0,0,64
5.3038,0,0,0,16,48
5.32528,0,0,0,0,64
5.56627,0,0,0,16,48
5.58773,0,0,0,0,64
5.76232,0,0,0,16,48
5.78379,0,0,0,0,64
5.82869,0,0,0,16,48
5.85015,0,0,0,0,64
6.57492,0,0,0,16,48
6.59638,0,0,0,12,52
6.77635,0,0,0,8,56
6.80386,0,0,0,24,40
7.68827,0,0,0,20,44
7.69427,0,0,0,24,40
7.86703,0,0,0,8,56
7.87422,0,0,0,12,52
7.87501,0,0,0,28,36
8.0632,0,0,0,24,40
8.12997,0,0,0,40,24
8.8167,0,0,0,44,20
9.19154,0,0,0,28,36
9.22853,0,0,0,12,52
9.34707,0,0,0,28,36
9.36855,0,0,0,12,52
9.58838,0,0,0,8,56
9.69768,0,0,0,12,52
10.0741,0,0,0,16,48
10.0955,0,0,0,0,64
10.2731,0,0,0,16,48
10.2946,0,0,0,0,64
11.1992,0,0,0,16,48
11.2207,0,0,0,12,52
11.2285,0,0,0,8,56
11.2463,0,0,0,24,40
11.3378,0,0,0,28,36
11.6647,0,0,0,12,52
11.7016,0,0,0,28,36
12.2326,0,0,0,12,52
12.5863,0,0,0,8,56
12.6133,0,0,0,4,60
12.6644,0,0,0,8,56
13.0302,0,0,0,12,52
13.0422,0,0,0,28,36
13.091,0,0,0,24,40
13.4104,0,0,0,8,56
13.6056,0,0,0,12,52
13.8204,0,0,0,28,36
13.8671,0,0,0,24,40
14.0134,0,0,0,20,44
14.0916,0,0,0,24,40
14.1886,0,0,0,28,36
14.3131,0,0,0,32,32
14.5043,0,0,0,28,36
14.8554,0,0,0,12,52
15.3706,0,0,0,8,56
15.602,0,0,0,12,52
15.9406,0,0,0,8,56
16.3079,0,0,0,12,52
16.7605,0,0,0,8,56
17.0031,0,0,0,24,40
17.0246,0,0,0,8,56
17.1774,0,0,0,12,52
17.2413,0,0,0,28,36
17.2628,0,0,0,12,52
17.4338,0,0,0,28,36
17.4553,0,0,0,12,52
17.9607,0,0,0,28,36
17.9822,0,0,0,12,52
18.3101,0,0,0,28,36
18.3256,0,0,0,32,32
18.3316,0,0,0,16,48
18.3609,0,0,0,0,64
20.001,0,0,0,16,48
20.0225,0,0,0,12,52
20.0303,0,0,0,8,56
20.131,0,0,0,24,40
20.1525,0,0,0,8,56
21.0957,0,0,0,24,40
21.1172,0,0,0,8,56
21.1212,0,0,0,12,52
21.129,0,0,0,16,48
21.1679,0,0,0,0,64
21.8942,0,0,0,16,48
21.9157,0,0,0,0,64
22.0654,0,0,0,16,48
22.0869,0,0,0,0,64
23.2656,0,0,0,16,48
23.2871,0,0,0,0,64
23.9873,0,0,0,16,48
24.0088,0,0,0,0,64
25.3156,0,0,0,16,48
25.4761,0,0,0,32,32
26.6827,0,0,0,48,16
27.3478,0,0,0,64,0
