time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.118115,0,0,0,60,4
0.244767,0,0,0,56,8
0.496427,0,0,0,60,4
0.823131,0,0,0,56,8
0.900497,0,0,0,52,12
0.900588,0,0,0,36,28
0.930892,0,0,0,40,24
1.0013,0,0,0,44,20
1.15802,0,0,0,48,16
1.22929,0,0,0,64,0
1.70197,0,0,0,60,4
1.88649,0,0,0,64,0
2.47211,0,0,0,60,4
2.54278,0,0,0,56,8
2.70852,0,0,0,60,4
2.77928,0,0,0,56,8
2.85825,0,0,0,60,4
3.02291,0,0,0,56,8
3.06426,0,0,0,60,4
3.53503,0,0,0,44,20
3.55961,0,0,0,48,16
3.71442,0,0,0,32,32
3.79831,0,0,0,48,16
4.46469,0,0,0,64,0
4.63955,0,0,0,48,16
5.02203,0,0,0,32,32
5.04715,0,0,0,16,48
5.20869,0,0,0,0,64
5.5068,0,0,0,16,48
5.50705,0,0,0,0,64
5.51156,0,0,0,16,48
5.62847,0,0,0,0,64
5.63925,0,0,0,16,48
5.74203,0,0,0,0,64
5.78285,0,0,0,16,48
5.88848,0,0,0,12,52
5.91483,0,0,0,28,36
6.11494,0,0,0,44,20
6.37312,0,0,0,48,16
6.57609,0,0,0,64,0
6.76079,0,0,0,60,4
7.35292,0,0,0,64,0
7.67272,0,0,0,60,4
7.85149,0,0,0,44,20
8.04765,0,0,0,40,24
8.29571,0,0,0,44,20
8.48398,0,0,0,48,16
8.83231,0,0,0,64,0
9.17598,0,0,0,48,16
9.21298,0,0,0,32,32
9.25748,0,0,0,48,16
9.3252,0,0,0,32,32
9.57282,0,0,0,28,36
9.64729,0,0,0,44,20
9.68393,0,0,0,28,36
9.79675,0,0,0,32,32
10.0481,0,0,0,16,48
10.2163,0,0,0,32,32
10.3802,0,0,0,48,16
10.5729,0,0,0,44,20
10.7092,0,0,0,60,4
10.8338,0,0,0,56,8
11.0183,0,0,0,60,4
11.2752,0,0,0,64,0
11.6492,0,0,0,48,16
12.217,0,0,0,32,32
12.491,0,0,0,48,16
12.5707,0,0,0,44,20
12.5978,0,0,0,40,24
12.6501,0,0,0,44,20
12.7847,0,0,0,48,16
13.0755,0,0,0,44,20
13.1455,0,0,0,60,4
13.3948,0,0,0,44,20
13.6675,0,0,0,48,16
13.8516,0,0,0,44,20
13.9979,0,0,0,40,24
14.0678,0,0,0,44,20
14.077,0,0,0,48,16
14.376,0,0,0,64,0
14.4887,0,0,0,60,4
14.8398,0,0,0,44,20
14.9194,0,0,0,28,36
15.0806,0,0,0,32,32
15.2812,0,0,0,48,16
15.355,0,0,0,44,20
15.6183,0,0,0,48,16
15.69,0,0,0,64,0
15.925,0,0,0,60,4
16.1006,0,0,0,44,20
16.3004,0,0,0,28,36
16.341,0,0,0,12,52
16.6966,0,0,0,28,36
16.736,0,0,0,32,32
16.745,0,0,0,28,36
16.926,0,0,0,32,32
17.0805,0,0,0,48,16
17.3111,0,0,0,32,32
17.333,0,0,0,48,16
17.8302,0,0,0,32,32
17.984,0,0,0,28,36
18.122,0,0,0,12,52
18.3057,0,0,0,28,36
18.4693,0,0,0,32,32
18.5043,0,0,0,16,48
18.6594,0,0,0,0,64
18.8708,0,0,0,16,48
18.8711,0,0,0,0,64
19.0547,0,0,0,16,48
19.055,0,0,0,0,64
19.1327,0,0,0,16,48
19.1329,0,0,0,12,52
19.6516,0,0,0,28,36
19.6519,0,0,0,12,52
19.7135,0,0,0,16,48
19.7137,0,0,0,0,64
19.9136,0,0,0,16,48
20.1583,0,0,0,32,32
20.7353,0,0,0,48,16
20.8922,0,0,0,64,0
