batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,26.956262,46.933317,7.667695,5.483698,3.427636,1.828637,1.115533,64,0,180,180,0,180,0,0.812948,404.465723,1.000000,1459.084736,256.511507,0.000000,0.000000,0.000000
