time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.342122,0,0,0,60,4
0.554349,0,0,0,64,0
0.725197,0,0,0,48,16
0.845275,0,0,0,32,32
0.848041,0,0,0,16,48
0.944888,0,0,0,32,32
1.1013,0,0,0,48,16
1.10178,0,0,0,44,20
1.19636,0,0,0,40,24
1.35305,0,0,0,44,20
1.39069,0,0,0,40,24
1.46801,0,0,0,44,20
1.47526,0,0,0,48,16
1.53464,0,0,0,44,20
1.54111,0,0,0,28,36
1.8143,0,0,0,44,20
1.90161,0,0,0,40,24
2.02164,0,0,0,36,28
2.09933,0,0,0,20,44
2.14846,0,0,0,16,48
2.17408,0,0,0,12,52
2.21159,0,0,0,28,36
2.33968,0,0,0,24,40
2.35794,0,0,0,28,36
2.44478,0,0,0,12,52
2.49222,0,0,0,16,48
2.56467,0,0,0,32,32
2.72389,0,0,0,36,28
2.76428,0,0,0,32,32
2.8306,0,0,0,16,48
2.8487,0,0,0,0,64
2.84913,0,0,0,4,60
2.94385,0,0,0,20,44
2.9441,0,0,0,4,60
2.97542,0,0,0,20,44
2.97564,0,0,0,4,60
3.00695,0,0,0,8,56
3.01309,0,0,0,12,52
3.02728,0,0,0,8,56
3.3453,0,0,0,4,60
3.47954,0,0,0,8,56
3.50891,0,0,0,4,60
3.52755,0,0,0,20,44
3.52778,0,0,0,4,60
3.57504,0,0,0,0,64
3.66285,0,0,0,16,48
3.66309,0,0,0,0,64
3.75103,0,0,0,4,60
3.78641,0,0,0,20,44
3.87794,0,0,0,16,48
3.91935,0,0,0,20,44
3.96596,0,0,0,24,40
4.02624,0,0,0,28,36
4.05299,0,0,0,12,52
4.31056,0,0,0,16,48
4.3108,0,0,0,0,64
4.32238,0,0,0,16,48
4.37649,0,0,0,12,52
4.40429,0,0,0,28,36
4.44415,0,0,0,12,52
4.7557,0,0,0,28,36
4.75594,0,0,0,12,52
4.78517,0,0,0,8,56
4.89995,0,0,0,4,60
5.01176,0,0,0,0,64
5.06979,0,0,0,4,60
5.07002,0,0,0,0,64
5.14162,0,0,0,16,48
5.14187,0,0,0,12,52
5.1419,0,0,0,8,56
5.19726,0,0,0,12,52
5.22512,0,0,0,28,36
5.22537,0,0,0,12,52
5.45098,0,0,0,28,36
5.45122,0,0,0,12,52
5.51649,0,0,0,8,56
5.55085,0,0,0,12,52
5.56348,0,0,0,16,48
5.69794,0,0,0,20,44
5.74458,0,0,0,24,40
5.74817,0,0,0,20,44
5.75197,0,0,0,36,28
5.84167,0,0,0,32,32
5.97074,0,0,0,36,28
6.00784,0,0,0,32,32
6.04354,0,0,0,36,28
6.11816,0,0,0,32,32
6.12385,0,0,0,36,28
6.14893,0,0,0,32,32
6.16701,0,0,0,28,36
6.19427,0,0,0,32,32
6.19562,0,0,0,36,28
6.32262,0,0,0,32,32
6.41631,0,0,0,48,16
6.43343,0,0,0,52,12
6.51621,0,0,0,48,16
6.55844,0,0,0,52,12
6.5716,0,0,0,36,28
6.61445,0,0,0,32,32
6.64515,0,0,0,36,28
6.68354,0,0,0,40,24
6.72259,0,0,0,24,40
6.75854,0,0,0,20,44
6.78845,0,0,0,16,48
6.87364,0,0,0,20,44
7.04299,0,0,0,24,40
7.08693,0,0,0,8,56
7.11142,0,0,0,4,60
7.12516,0,0,0,0,64
7.31447,0,0,0,4,60
7.4611,0,0,0,8,56
7.57714,0,0,0,24,40
7.57737,0,0,0,8,56
7.63719,0,0,0,24,40
7.63743,0,0,0,8,56
7.6513,0,0,0,12,52
7.66443,0,0,0,16,48
7.66466,0,0,0,0,64
8.04104,0,0,0,16,48
8.04127,0,0,0,12,52
8.0413,0,0,0,8,56
8.12383,0,0,0,4,60
8.16094,0,0,0,20,44
8.16118,0,0,0,4,60
8.24714,0,0,0,0,64
8.38305,0,0,0,16,48
8.38328,0,0,0,12,52
8.39256,0,0,0,16,48
8.5141,0,0,0,20,44
8.56991,0,0,0,4,60
