time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.561015,0,0,0,48,16
0.561758,0,0,0,44,20
0.643687,0,0,0,60,4
0.764794,0,0,0,44,20
0.810492,0,0,0,48,16
0.846995,0,0,0,64,0
0.981486,0,0,0,48,16
1.20445,0,0,0,44,20
1.41182,0,0,0,48,16
1.89179,0,0,0,64,0
2.31451,0,0,0,60,4
2.39484,0,0,0,64,0
2.87105,0,0,0,48,16
3.14454,0,0,0,44,20
3.18959,0,0,0,60,4
3.67968,0,0,0,64,0
4.4819,0,0,0,60,4
4.51084,0,0,0,56,8
4.53516,0,0,0,52,12
4.5901,0,0,0,56,8
4.73854,0,0,0,60,4
5.10592,0,0,0,64,0
5.21099,0,0,0,60,4
5.39552,0,0,0,64,0
5.46567,0,0,0,60,4
5.59469,0,0,0,56,8
5.67087,0,0,0,40,24
5.67373,0,0,0,44,20
5.71051,0,0,0,28,36
5.84123,0,0,0,44,20
6.14007,0,0,0,28,36
6.27706,0,0,0,32,32
6.45292,0,0,0,48,16
6.72022,0,0,0,64,0
6.92227,0,0,0,48,16
7.19007,0,0,0,32,32
7.24076,0,0,0,48,16
7.29554,0,0,0,32,32
7.40334,0,0,0,28,36
7.46083,0,0,0,24,40
7.48843,0,0,0,40,24
7.64654,0,0,0,44,20
7.71753,0,0,0,48,16
8.17436,0,0,0,64,0
9.78539,0,0,0,48,16
9.90808,0,0,0,32,32
10.142,0,0,0,48,16
10.1729,0,0,0,64,0
11.6422,0,0,0,48,16
11.7238,0,0,0,64,0
12.3617,0,0,0,60,4
12.4656,0,0,0,56,8
12.5319,0,0,0,40,24
12.5707,0,0,0,24,40
12.6146,0,0,0,40,24
12.7309,0,0,0,24,40
12.7448,0,0,0,28,36
12.9605,0,0,0,24,40
13.0965,0,0,0,20,44
13.1241,0,0,0,16,48
13.2115,0,0,0,20,44
13.281,0,0,0,24,40
13.4455,0,0,0,28,36
13.6609,0,0,0,44,20
13.7801,0,0,0,60,4
13.8642,0,0,0,64,0
14.1359,0,0,0,48,16
14.7984,0,0,0,32,32
14.8441,0,0,0,28,36
14.8805,0,0,0,44,20
15.0083,0,0,0,48,16
15.1973,0,0,0,64,0
16.0409,0,0,0,48,16
16.2185,0,0,0,64,0
17.0229,0,0,0,60,4
17.0694,0,0,0,56,8
17.6148,0,0,0,60,4
17.8354,0,0,0,64,0
18.0051,0,0,0,60,4
18.1896,0,0,0,64,0
