time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.461796,0,0,0,48,16
0.703221,0,0,0,64,0
0.845275,0,0,0,60,4
0.924422,0,0,0,44,20
0.95457,0,0,0,48,16
1.07836,0,0,0,64,0
1.53606,0,0,0,60,4
1.55947,0,0,0,44,20
1.72365,0,0,0,40,24
1.82466,0,0,0,24,40
1.95328,0,0,0,28,36
2.04123,0,0,0,12,52
2.47706,0,0,0,16,48
2.49853,0,0,0,0,64
3.1611,0,0,0,16,48
3.18258,0,0,0,0,64
4.76158,0,0,0,16,48
4.78306,0,0,0,0,64
5.3916,0,0,0,16,48
5.41307,0,0,0,0,64
5.47718,0,0,0,16,48
5.49865,0,0,0,0,64
5.68765,0,0,0,16,48
5.70913,0,0,0,12,52
5.71693,0,0,0,8,56
8.09513,0,0,0,12,52
8.10293,0,0,0,16,48
8.10944,0,0,0,32,32
8.15172,0,0,0,16,48
8.16733,0,0,0,12,52
8.17442,0,0,0,28,36
8.17514,0,0,0,24,40
8.1966,0,0,0,20,44
8.20441,0,0,0,16,48
8.22002,0,0,0,0,64
8.58457,0,0,0,4,60
8.62163,0,0,0,8,56
8.6218,0,0,0,12,52
8.65676,0,0,0,8,56
8.67237,0,0,0,4,60
8.78166,0,0,0,8,56
8.81093,0,0,0,4,60
9.22818,0,0,0,8,56
9.24504,0,0,0,24,40
9.24964,0,0,0,20,44
9.28672,0,0,0,4,60
9.32786,0,0,0,8,56
9.34934,0,0,0,4,60
10.5825,0,0,0,8,56
10.604,0,0,0,4,60
11.0428,0,0,0,8,56
11.0643,0,0,0,4,60
11.1736,0,0,0,8,56
11.1985,0,0,0,24,40
11.2028,0,0,0,20,44
11.2321,0,0,0,4,60
11.2399,0,0,0,0,64
11.6495,0,0,0,4,60
11.6788,0,0,0,0,64
11.7026,0,0,0,4,60
11.724,0,0,0,0,64
11.7354,0,0,0,4,60
11.7689,0,0,0,0,64
11.9849,0,0,0,16,48
12.0063,0,0,0,0,64
12.3385,0,0,0,4,60
12.3473,0,0,0,20,44
12.3736,0,0,0,16,48
12.3892,0,0,0,0,64
12.432,0,0,0,4,60
12.4535,0,0,0,0,64
12.8225,0,0,0,4,60
12.844,0,0,0,0,64
12.8466,0,0,0,16,48
12.8706,0,0,0,20,44
12.8732,0,0,0,4,60
12.9025,0,0,0,0,64
13.1267,0,0,0,4,60
13.1482,0,0,0,0,64
13.2611,0,0,0,4,60
13.3197,0,0,0,8,56
13.5653,0,0,0,12,52
13.6414,0,0,0,28,36
13.6629,0,0,0,12,52
13.9834,0,0,0,28,36
14.0049,0,0,0,12,52
14.1546,0,0,0,16,48
14.176,0,0,0,0,64
15.2974,0,0,0,16,48
15.3266,0,0,0,0,64
15.3343,0,0,0,16,48
15.3715,0,0,0,0,64
15.7849,0,0,0,16,48
15.8064,0,0,0,0,64
17.4837,0,0,0,16,48
17.5052,0,0,0,0,64
17.5635,0,0,0,16,48
17.585,0,0,0,0,64
17.8251,0,0,0,16,48
17.8466,0,0,0,0,64
18.2627,0,0,0,16,48
18.2842,0,0,0,0,64
18.6041,0,0,0,16,48
18.6256,0,0,0,0,64
18.6954,0,0,0,16,48
18.7169,0,0,0,0,64
18.7516,0,0,0,16,48
18.773,0,0,0,0,64
19.8261,0,0,0,16,48
19.8475,0,0,0,0,64
19.9731,0,0,0,16,48
19.9946,0,0,0,0,64
21.6787,0,0,0,16,48
21.7001,0,0,0,0,64
21.7176,0,0,0,16,48
21.7391,0,0,0,0,64
21.9394,0,0,0,16,48
21.9609,0,0,0,0,64
22.1526,0,0,0,16,48
22.1741,0,0,0,0,64
22.281,0,0,0,16,48
22.3025,0,0,0,0,64
22.3596,0,0,0,16,48
22.3811,0,0,0,0,64
23.3352,0,0,0,16,48
23.3566,0,0,0,12,52
23.3644,0,0,0,8,56
23.3722,0,0,0,4,60
23.38,0,0,0,0,64
23.4893,0,0,0,4,60
23.4963,0,0,0,20,44
23.5244,0,0,0,16,48
23.54,0,0,0,0,64
23.5536,0,0,0,16,48
23.5751,0,0,0,0,64
23.7006,0,0,0,16,48
23.722,0,0,0,12,52
24.2352,0,0,0,16,48
24.2551,0,0,0,20,44
24.2567,0,0,0,4,60
24.286,0,0,0,0,64
24.4518,0,0,0,4,60
24.4733,0,0,0,0,64
24.5514,0,0,0,4,60
24.5729,0,0,0,0,64
24.6821,0,0,0,4,60
24.7036,0,0,0,0,64
24.7817,0,0,0,4,60
25.3136,0,0,0,20,44
25.335,0,0,0,4,60
25.5062,0,0,0,20,44
25.5277,0,0,0,4,60
25.7486,0,0,0,8,56
26.1061,0,0,0,12,52
26.134,0,0,0,28,36
26.1555,0,0,0,12,52
26.6702,0,0,0,16,48
28.3062,0,0,0,32,32
28.6818,0,0,0,48,16
29.8929,0,0,0,64,0
