batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,59.340446,300.058755,54.593533,46.369142,20.102795,12.998908,10.691163,256,0,200,200,0,200,0,0.180508,138.073356,1.000000,13301.650503,805.184801,0.000000,0.000000,0.000000
