time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
2.98955,0,0,0,48,16
3.14297,0,0,0,44,20
3.24685,0,0,0,48,16
3.2915,0,0,0,64,0
3.56296,0,0,0,60,4
3.8463,0,0,0,56,8
3.9444,0,0,0,40,24
4.004,0,0,0,44,20
4.07235,0,0,0,40,24
4.66357,0,0,0,44,20
5.24591,0,0,0,48,16
5.52939,0,0,0,32,32
5.7987,0,0,0,16,48
5.96258,0,0,0,32,32
7.50582,0,0,0,48,16
8.16099,0,0,0,32,32
8.463,0,0,0,48,16
9.09085,0,0,0,64,0
9.58253,0,0,0,48,16
11.4741,0,0,0,32,32
11.638,0,0,0,48,16
12.7988,0,0,0,44,20
13.3371,0,0,0,48,16
15.7402,0,0,0,64,0
18.0093,0,0,0,60,4
19.1829,0,0,0,64,0
19.2433,0,0,0,48,16
19.5453,0,0,0,64,0
19.6662,0,0,0,48,16
19.9682,0,0,0,64,0
20.4112,0,0,0,48,16
20.5315,0,0,0,32,32
20.7132,0,0,0,48,16
20.8332,0,0,0,64,0
21.2085,0,0,0,60,4
21.3124,0,0,0,64,0
21.8032,0,0,0,48,16
22.0498,0,0,0,32,32
22.1051,0,0,0,48,16
27.876,0,0,0,64,0
