time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.396787,0,0,0,48,16
0.404847,0,0,0,32,32
0.448932,0,0,0,28,36
0.555021,0,0,0,24,40
0.693672,0,0,0,20,44
0.81017,0,0,0,36,28
0.856194,0,0,0,40,24
0.8685,0,0,0,44,20
0.912108,0,0,0,48,16
0.912638,0,0,0,32,32
0.999365,0,0,0,48,16
1.04595,0,0,0,32,32
1.13023,0,0,0,48,16
1.17955,0,0,0,32,32
1.23398,0,0,0,16,48
1.24222,0,0,0,0,64
1.3675,0,0,0,16,48
1.36774,0,0,0,0,64
1.61484,0,0,0,16,48
1.68711,0,0,0,0,64
2.40126,0,0,0,16,48
2.4015,0,0,0,0,64
2.40454,0,0,0,16,48
2.40477,0,0,0,12,52
2.4048,0,0,0,8,56
2.46407,0,0,0,4,60
2.47065,0,0,0,0,64
2.60151,0,0,0,4,60
2.60175,0,0,0,0,64
2.6873,0,0,0,16,48
2.68753,0,0,0,0,64
2.78088,0,0,0,16,48
2.78111,0,0,0,12,52
2.8752,0,0,0,16,48
2.88147,0,0,0,0,64
2.99836,0,0,0,4,60
3.03021,0,0,0,8,56
3.07636,0,0,0,24,40
3.08026,0,0,0,28,36
3.12465,0,0,0,32,32
3.40929,0,0,0,48,16
3.71226,0,0,0,32,32
3.72441,0,0,0,16,48
3.8006,0,0,0,12,52
4.00585,0,0,0,28,36
4.0546,0,0,0,12,52
4.08698,0,0,0,8,56
4.13379,0,0,0,24,40
4.13403,0,0,0,8,56
4.19509,0,0,0,4,60
4.30506,0,0,0,0,64
4.32323,0,0,0,4,60
4.43611,0,0,0,8,56
4.44437,0,0,0,12,52
4.5129,0,0,0,16,48
4.61272,0,0,0,0,64
4.77394,0,0,0,16,48
5.03835,0,0,0,32,32
5.09204,0,0,0,48,16
5.32432,0,0,0,32,32
5.3299,0,0,0,48,16
5.39804,0,0,0,44,20
5.55127,0,0,0,28,36
5.59622,0,0,0,12,52
5.63186,0,0,0,8,56
5.69299,0,0,0,24,40
5.69932,0,0,0,20,44
5.8044,0,0,0,16,48
5.88291,0,0,0,0,64
5.99554,0,0,0,16,48
6.02018,0,0,0,20,44
6.05255,0,0,0,24,40
6.08961,0,0,0,8,56
6.22344,0,0,0,12,52
6.29533,0,0,0,28,36
6.31678,0,0,0,32,32
6.40373,0,0,0,16,48
6.49452,0,0,0,0,64
6.6411,0,0,0,16,48
6.64134,0,0,0,0,64
7.06569,0,0,0,16,48
7.06593,0,0,0,12,52
7.10583,0,0,0,8,56
7.1398,0,0,0,4,60
7.20782,0,0,0,20,44
7.20806,0,0,0,4,60
7.24211,0,0,0,8,56
7.38492,0,0,0,12,52
7.38515,0,0,0,8,56
7.4847,0,0,0,24,40
7.48494,0,0,0,8,56
7.53301,0,0,0,12,52
7.54604,0,0,0,8,56
7.62754,0,0,0,24,40
7.62779,0,0,0,8,56
7.68106,0,0,0,24,40
7.6813,0,0,0,8,56
7.77119,0,0,0,12,52
7.88111,0,0,0,16,48
8.02286,0,0,0,32,32
8.06615,0,0,0,28,36
8.14102,0,0,0,32,32
8.19435,0,0,0,16,48
8.25341,0,0,0,32,32
8.27324,0,0,0,48,16
8.32837,0,0,0,32,32
8.50779,0,0,0,16,48
8.52357,0,0,0,0,64
8.63461,0,0,0,16,48
8.66864,0,0,0,12,52
8.69774,0,0,0,28,36
8.81403,0,0,0,32,32
8.87927,0,0,0,28,36
8.92337,0,0,0,24,40
9.02396,0,0,0,20,44
9.17604,0,0,0,16,48
9.32473,0,0,0,0,64
9.46619,0,0,0,16,48
9.48006,0,0,0,20,44
9.54808,0,0,0,36,28
9.63972,0,0,0,40,24
9.66989,0,0,0,56,8
9.70467,0,0,0,52,12
9.71162,0,0,0,56,8
9.86932,0,0,0,60,4
9.90131,0,0,0,64,0
10.1981,0,0,0,60,4
10.3628,0,0,0,64,0
10.7903,0,0,0,60,4
11.0157,0,0,0,44,20
11.0588,0,0,0,28,36
11.3707,0,0,0,44,20
11.3852,0,0,0,40,24
11.509,0,0,0,24,40
11.511,0,0,0,20,44
11.5981,0,0,0,16,48
11.6016,0,0,0,20,44
11.6312,0,0,0,4,60
11.7521,0,0,0,8,56
11.8319,0,0,0,24,40
11.9214,0,0,0,28,36
12.0227,0,0,0,24,40
12.0327,0,0,0,40,24
12.1251,0,0,0,36,28
12.2039,0,0,0,40,24
12.3743,0,0,0,44,20
12.5005,0,0,0,28,36
12.5273,0,0,0,24,40
12.6265,0,0,0,40,24
12.7805,0,0,0,44,20
12.8038,0,0,0,28,36
12.8144,0,0,0,44,20
12.9502,0,0,0,40,24
12.9621,0,0,0,36,28
12.9874,0,0,0,52,12
13.2865,0,0,0,48,16
