job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
157,w0,delay_is.B.1,2082.808998,1,70.000000,1,COMPLETED_SUCCESSFULLY,2082.810798,9.257000,2092.067798,0.001800,9.258800,1.000194,12,-1.000000,""
130,w0,delay_ft.C.1,1715.201454,1,580.000000,1,COMPLETED_SUCCESSFULLY,1715.203254,386.480000,2101.683254,0.001800,386.481800,1.000005,15,-1.000000,""
115,w0,delay_lu.C.2,1515.130054,2,891.000000,1,COMPLETED_SUCCESSFULLY,1515.131854,593.590000,2108.721854,0.001800,593.591800,1.000003,3 23,-1.000000,""
159,w0,delay_is.B.1,2101.192743,1,70.000000,1,COMPLETED_SUCCESSFULLY,2101.194543,9.257000,2110.451543,0.001800,9.258800,1.000194,7,-1.000000,""
138,w0,delay_ft.C.2,1849.097841,2,399.000000,1,COMPLETED_SUCCESSFULLY,1849.099641,265.800000,2114.899641,0.001800,265.801800,1.000007,10-11,-1.000000,""
160,w0,delay_is.B.1,2120.676132,1,70.000000,1,COMPLETED_SUCCESSFULLY,2120.677933,9.257000,2129.934933,0.001800,9.258800,1.000194,3,-1.000000,""
141,w0,delay_ft.C.2,1867.771494,2,399.000000,1,COMPLETED_SUCCESSFULLY,1867.773294,265.800000,2133.573294,0.001800,265.801800,1.000007,22 25,-1.000000,""
161,w0,delay_is.B.2,2129.139830,2,67.000000,1,COMPLETED_SUCCESSFULLY,2129.141630,6.609000,2135.750630,0.001800,6.610800,1.000272,7 10,-1.000000,""
156,w0,delay_lu.C.16,2065.320167,16,156.000000,1,COMPLETED_SUCCESSFULLY,2065.321967,95.560000,2160.881967,0.001800,95.561800,1.000019,4-5 9 14 16-21 24 26-30,-1.000000,""
121,w0,delay_lu.C.2,1596.967258,2,891.000000,1,COMPLETED_SUCCESSFULLY,1596.969058,593.590000,2190.559058,0.001800,593.591800,1.000003,0 2,-1.000000,""
162,w0,delay_ft.B.2,2135.159618,2,123.000000,1,COMPLETED_SUCCESSFULLY,2135.161418,62.080000,2197.241418,0.001800,62.081800,1.000029,3 11,-1.000000,""
163,w0,delay_ft.B.2,2146.789602,2,123.000000,1,COMPLETED_SUCCESSFULLY,2146.791402,62.080000,2208.871402,0.001800,62.081800,1.000029,7 10,-1.000000,""
167,w0,delay_is.B.2,2217.841983,2,67.000000,1,COMPLETED_SUCCESSFULLY,2217.843784,6.609000,2224.452784,0.001801,6.610801,1.000272,3 7,-1.000000,""
165,w0,delay_lu.B.4,2187.192929,4,148.000000,1,COMPLETED_SUCCESSFULLY,2187.194729,87.690000,2274.884729,0.001800,87.691800,1.000021,9 12-14,-1.000000,""
174,w0,delay_is.C.8,2330.610771,8,70.000000,1,COMPLETED_SUCCESSFULLY,2330.612571,9.567000,2340.179571,0.001800,9.568800,1.000188,17-24,-1.000000,""
166,w0,delay_lu.B.2,2204.769061,2,212.000000,1,COMPLETED_SUCCESSFULLY,2204.770861,140.950000,2345.720861,0.001800,140.951800,1.000013,0 2,-1.000000,""
172,w0,delay_ft.B.2,2301.219556,2,123.000000,1,COMPLETED_SUCCESSFULLY,2301.221356,62.080000,2363.301356,0.001800,62.081800,1.000029,14-15,-1.000000,""
176,w0,delay_is.C.8,2358.839925,8,70.000000,1,COMPLETED_SUCCESSFULLY,2358.841725,9.567000,2368.408725,0.001800,9.568800,1.000188,0 2 25-30,-1.000000,""
158,w0,delay_lu.B.1,2095.679460,1,420.000000,1,COMPLETED_SUCCESSFULLY,2095.681260,279.990000,2375.671260,0.001800,279.991800,1.000006,1,-1.000000,""
177,w0,delay_is.C.4,2363.069026,4,77.000000,1,COMPLETED_SUCCESSFULLY,2363.070826,16.684000,2379.754826,0.001800,16.685800,1.000108,31 34-36,-1.000000,""
179,w0,delay_is.B.2,2382.472264,2,67.000000,1,COMPLETED_SUCCESSFULLY,2382.474064,6.609000,2389.083064,0.001800,6.610800,1.000272,0-1,-1.000000,""
178,w0,delay_is.C.2,2366.104295,2,87.000000,1,COMPLETED_SUCCESSFULLY,2366.106095,26.481000,2392.587095,0.001800,26.482800,1.000068,14-15,-1.000000,""
175,w0,delay_ft.C.8,2341.777038,8,141.000000,1,COMPLETED_SUCCESSFULLY,2341.778838,80.710000,2422.488838,0.001800,80.711800,1.000022,17-24,-1.000000,""
171,w0,delay_ft.C.4,2282.359419,4,228.000000,1,COMPLETED_SUCCESSFULLY,2282.361219,151.940000,2434.301219,0.001800,151.941800,1.000012,9 11-13,-1.000000,""
181,w0,delay_lu.B.8,2438.444457,8,109.000000,1,COMPLETED_SUCCESSFULLY,2438.446257,48.800000,2487.246257,0.001800,48.801800,1.000037,9 11-13 15 17-19,-1.000000,""
180,w0,delay_lu.B.4,2404.629972,4,148.000000,1,COMPLETED_SUCCESSFULLY,2404.631772,87.690000,2492.321772,0.001800,87.691800,1.000021,0-2 14,-1.000000,""
182,w0,delay_lu.B.8,2453.400580,8,109.000000,1,COMPLETED_SUCCESSFULLY,2453.402380,48.800000,2502.202380,0.001800,48.801800,1.000037,20-27,-1.000000,""
144,w0,delay_lu.C.2,1911.135130,2,891.000000,1,COMPLETED_SUCCESSFULLY,1911.136930,593.590000,2504.726930,0.001800,593.591800,1.000003,32-33,-1.000000,""
185,w0,delay_ft.B.16,2497.087588,16,71.000000,1,COMPLETED_SUCCESSFULLY,2497.089388,10.346000,2507.435388,0.001800,10.347800,1.000174,0-2 9 11-15 17-19 34-37,-1.000000,""
186,w0,delay_is.B.2,2512.163541,2,67.000000,1,COMPLETED_SUCCESSFULLY,2512.165341,6.609000,2518.774341,0.001800,6.610800,1.000272,0-1,-1.000000,""
189,w0,delay_is.B.1,2536.547581,1,70.000000,1,COMPLETED_SUCCESSFULLY,2536.549381,9.257000,2545.806381,0.001800,9.258800,1.000194,12,-1.000000,""
170,w0,delay_lu.B.1,2274.097132,1,420.000000,1,COMPLETED_SUCCESSFULLY,2274.098932,279.990000,2554.088932,0.001800,279.991800,1.000006,10,-1.000000,""
187,w0,delay_ft.B.4,2524.359879,4,96.000000,1,COMPLETED_SUCCESSFULLY,2524.361679,35.932000,2560.293679,0.001800,35.933800,1.000050,0-2 9,-1.000000,""
190,w0,delay_is.B.1,2562.477845,1,70.000000,1,COMPLETED_SUCCESSFULLY,2562.479645,9.257000,2571.736645,0.001800,9.258800,1.000194,0,-1.000000,""
191,w0,delay_is.C.4,2578.740584,4,77.000000,1,COMPLETED_SUCCESSFULLY,2578.742384,16.684000,2595.426384,0.001800,16.685800,1.000108,0-2 9,-1.000000,""
183,w0,delay_lu.B.2,2459.233305,2,212.000000,1,COMPLETED_SUCCESSFULLY,2459.235105,140.950000,2600.185105,0.001801,140.951801,1.000013,28-29,-1.000000,""
168,w0,delay_ft.C.1,2225.889724,1,580.000000,1,COMPLETED_SUCCESSFULLY,2225.891524,386.480000,2612.371524,0.001800,386.481800,1.000005,3,-1.000000,""
153,w0,delay_lu.C.2,2023.459070,2,891.000000,1,COMPLETED_SUCCESSFULLY,2023.460870,593.590000,2617.050870,0.001800,593.591800,1.000003,6 8,-1.000000,""
195,w0,delay_is.B.2,2618.278666,2,67.000000,1,COMPLETED_SUCCESSFULLY,2618.280466,6.609000,2624.889466,0.001800,6.610800,1.000272,6 8,-1.000000,""
169,w0,delay_ft.C.1,2248.996905,1,580.000000,1,COMPLETED_SUCCESSFULLY,2248.998705,386.480000,2635.478705,0.001800,386.481800,1.000005,7,-1.000000,""
193,w0,delay_ft.B.2,2604.280688,2,123.000000,1,COMPLETED_SUCCESSFULLY,2604.282488,62.080000,2666.362488,0.001800,62.081800,1.000029,10 12,-1.000000,""
198,w0,delay_is.C.4,2650.013169,4,77.000000,1,COMPLETED_SUCCESSFULLY,2650.014969,16.684000,2666.698969,0.001800,16.685800,1.000108,8 23-25,-1.000000,""
199,w0,delay_is.C.4,2655.284039,4,77.000000,1,COMPLETED_SUCCESSFULLY,2655.285839,16.684000,2671.969839,0.001800,16.685800,1.000108,26-29,-1.000000,""
194,w0,delay_ft.B.2,2614.986281,2,123.000000,1,COMPLETED_SUCCESSFULLY,2614.988081,62.080000,2677.068081,0.001800,62.081800,1.000029,3 13,-1.000000,""
173,w0,delay_ft.C.1,2313.915327,1,580.000000,1,COMPLETED_SUCCESSFULLY,2313.917127,386.480000,2700.397127,0.001800,386.481800,1.000005,16,-1.000000,""
203,w0,delay_is.B.8,2714.040846,8,63.000000,1,COMPLETED_SUCCESSFULLY,2714.042646,2.330000,2716.372646,0.001800,2.331800,1.000773,16 28-29 34-38,-1.000000,""
205,w0,delay_is.B.2,2739.599152,2,67.000000,1,COMPLETED_SUCCESSFULLY,2739.600952,6.609000,2746.209952,0.001800,6.610800,1.000272,29 34,-1.000000,""
204,w0,delay_is.C.2,2722.996750,2,87.000000,1,COMPLETED_SUCCESSFULLY,2722.998550,26.481000,2749.479550,0.001800,26.482800,1.000068,16 28,-1.000000,""
164,w0,delay_lu.C.2,2174.845337,2,891.000000,1,COMPLETED_SUCCESSFULLY,2174.847137,593.590000,2768.437137,0.001800,593.591800,1.000003,4-5,-1.000000,""
207,w0,delay_is.B.2,2763.150009,2,67.000000,1,COMPLETED_SUCCESSFULLY,2763.151809,6.609000,2769.760809,0.001800,6.610800,1.000272,29 34,-1.000000,""
202,w0,delay_ft.C.8,2689.848658,8,141.000000,1,COMPLETED_SUCCESSFULLY,2689.850458,80.710000,2770.560458,0.001800,80.711800,1.000022,3 12-13 23-27,-1.000000,""
208,w0,delay_is.B.2,2777.489025,2,67.000000,1,COMPLETED_SUCCESSFULLY,2777.490825,6.609000,2784.099825,0.001800,6.610800,1.000272,3-4,-1.000000,""
196,w0,delay_lu.C.8,2623.609402,8,269.000000,1,COMPLETED_SUCCESSFULLY,2623.611202,179.080000,2802.691202,0.001800,179.081800,1.000010,14-15 17-22,-1.000000,""
201,w0,delay_lu.B.2,2671.146529,2,212.000000,1,COMPLETED_SUCCESSFULLY,2671.148329,140.950000,2812.098329,0.001800,140.951800,1.000013,8 10,-1.000000,""
211,w0,delay_is.B.1,2818.087502,1,70.000000,1,COMPLETED_SUCCESSFULLY,2818.089302,9.257000,2827.346302,0.001800,9.258800,1.000194,5,-1.000000,""
192,w0,delay_lu.C.4,2598.695263,4,436.000000,1,COMPLETED_SUCCESSFULLY,2598.697063,290.530000,2889.227063,0.001800,290.531800,1.000006,0-2 9,-1.000000,""
206,w0,delay_lu.B.2,2754.556511,2,212.000000,1,COMPLETED_SUCCESSFULLY,2754.558311,140.950000,2895.508311,0.001800,140.951800,1.000013,16 28,-1.000000,""
216,w0,delay_is.B.2,2892.681703,2,67.000000,1,COMPLETED_SUCCESSFULLY,2892.683503,6.609000,2899.292503,0.001800,6.610800,1.000272,0-1,-1.000000,""
188,w0,delay_ft.C.1,2526.390735,1,580.000000,1,COMPLETED_SUCCESSFULLY,2526.392535,386.480000,2912.872535,0.001800,386.481800,1.000005,11,-1.000000,""
219,w0,delay_is.B.1,2923.897065,1,70.000000,1,COMPLETED_SUCCESSFULLY,2923.898865,9.257000,2933.155865,0.001800,9.258800,1.000194,15,-1.000000,""
214,w0,delay_ft.B.1,2857.390753,1,149.000000,1,COMPLETED_SUCCESSFULLY,2857.392553,88.510000,2945.902553,0.001800,88.511800,1.000020,12,-1.000000,""
215,w0,delay_lu.B.2,2872.968590,2,212.000000,1,COMPLETED_SUCCESSFULLY,2872.970390,140.950000,3013.920390,0.001800,140.951800,1.000013,13-14,-1.000000,""
224,w0,delay_ft.B.4,2988.172166,4,96.000000,1,COMPLETED_SUCCESSFULLY,2988.173966,35.932000,3024.105966,0.001800,35.933800,1.000050,19-22,-1.000000,""
221,w0,delay_ft.B.1,2944.590286,1,149.000000,1,COMPLETED_SUCCESSFULLY,2944.592086,88.510000,3033.102086,0.001800,88.511800,1.000020,16,-1.000000,""
225,w0,delay_ft.B.2,2998.058795,2,123.000000,1,COMPLETED_SUCCESSFULLY,2998.060595,62.080000,3060.140595,0.001800,62.081800,1.000029,23-24,-1.000000,""
184,w0,delay_lu.C.2,2472.935950,2,891.000000,1,COMPLETED_SUCCESSFULLY,2472.937750,593.590000,3066.527750,0.001800,593.591800,1.000003,30-31,-1.000000,""
226,w0,delay_lu.B.8,3022.340808,8,109.000000,1,COMPLETED_SUCCESSFULLY,3022.342608,48.800000,3071.142608,0.001800,48.801800,1.000037,13-14 25-29 34,-1.000000,""
230,w0,delay_is.B.4,3070.223765,4,64.000000,1,COMPLETED_SUCCESSFULLY,3070.225565,3.993000,3074.218565,0.001800,3.994800,1.000451,23-24 30-31,-1.000000,""
210,w0,delay_lu.B.1,2805.081568,1,420.000000,1,COMPLETED_SUCCESSFULLY,2805.083368,279.990000,3085.073368,0.001800,279.991800,1.000006,4,-1.000000,""
222,w0,delay_lu.B.2,2947.979342,2,212.000000,1,COMPLETED_SUCCESSFULLY,2947.981142,140.950000,3088.931142,0.001800,140.951800,1.000013,12 17,-1.000000,""
213,w0,delay_ft.C.2,2843.741674,2,399.000000,1,COMPLETED_SUCCESSFULLY,2843.743474,265.800000,3109.543474,0.001800,265.801800,1.000007,5 10,-1.000000,""
233,w0,delay_is.B.1,3127.068510,1,70.000000,1,COMPLETED_SUCCESSFULLY,3127.070310,9.257000,3136.327310,0.001800,9.258800,1.000194,17,-1.000000,""
236,w0,delay_is.B.4,3168.995204,4,64.000000,1,COMPLETED_SUCCESSFULLY,3168.997004,3.993000,3172.990004,0.001800,3.994800,1.000451,24-27,-1.000000,""
209,w0,delay_ft.C.1,2791.960136,1,580.000000,1,COMPLETED_SUCCESSFULLY,2791.961936,386.480000,3178.441936,0.001800,386.481800,1.000005,3,-1.000000,""
232,w0,delay_lu.B.4,3115.550062,4,148.000000,1,COMPLETED_SUCCESSFULLY,3115.551862,87.690000,3203.241862,0.001800,87.691800,1.000021,5 10 13-14,-1.000000,""
218,w0,delay_lu.C.4,2914.104308,4,436.000000,1,COMPLETED_SUCCESSFULLY,2914.106108,290.530000,3204.636108,0.001800,290.531800,1.000006,1-2 9 11,-1.000000,""
212,w0,delay_ft.C.1,2827.320382,1,580.000000,1,COMPLETED_SUCCESSFULLY,2827.322182,386.480000,3213.802182,0.001800,386.481800,1.000005,8,-1.000000,""
238,w0,delay_is.B.1,3213.806171,1,70.000000,1,COMPLETED_SUCCESSFULLY,3213.807971,9.257000,3223.064971,0.001800,9.258800,1.000194,1,-1.000000,""
197,w0,delay_lu.C.2,2644.560353,2,891.000000,1,COMPLETED_SUCCESSFULLY,2644.562153,593.590000,3238.152153,0.001800,593.591800,1.000003,6-7,-1.000000,""
234,w0,delay_ft.B.1,3150.534279,1,149.000000,1,COMPLETED_SUCCESSFULLY,3150.536079,88.510000,3239.046079,0.001800,88.511800,1.000020,17,-1.000000,""
200,w0,delay_lu.C.2,2662.393545,2,891.000000,1,COMPLETED_SUCCESSFULLY,2662.395345,593.590000,3255.985345,0.001800,593.591800,1.000003,32-33,-1.000000,""
237,w0,delay_ft.B.2,3198.079400,2,123.000000,1,COMPLETED_SUCCESSFULLY,3198.081200,62.080000,3260.161200,0.001800,62.081800,1.000029,3 24,-1.000000,""
241,w0,delay_is.B.2,3260.260790,2,67.000000,1,COMPLETED_SUCCESSFULLY,3260.262590,6.609000,3266.871590,0.001800,6.610800,1.000272,3 7,-1.000000,""
217,w0,delay_ft.C.1,2901.282130,1,580.000000,1,COMPLETED_SUCCESSFULLY,2901.283930,386.480000,3287.763930,0.001800,386.481800,1.000005,0,-1.000000,""
243,w0,delay_is.B.4,3288.971325,4,64.000000,1,COMPLETED_SUCCESSFULLY,3288.973125,3.993000,3292.966125,0.001800,3.994800,1.000451,0 8-10,-1.000000,""
239,w0,delay_ft.B.2,3237.626205,2,123.000000,1,COMPLETED_SUCCESSFULLY,3237.628005,62.080000,3299.708005,0.001800,62.081800,1.000029,1-2,-1.000000,""
240,w0,delay_ft.B.2,3249.392497,2,123.000000,1,COMPLETED_SUCCESSFULLY,3249.394297,62.080000,3311.474297,0.001800,62.081800,1.000029,5-6,-1.000000,""
228,w0,delay_ft.C.2,3050.345445,2,399.000000,1,COMPLETED_SUCCESSFULLY,3050.347245,265.800000,3316.147245,0.001800,265.801800,1.000007,20-21,-1.000000,""
229,w0,delay_ft.C.2,3058.214403,2,399.000000,1,COMPLETED_SUCCESSFULLY,3058.216203,265.800000,3324.016203,0.001800,265.801800,1.000007,22 35,-1.000000,""
245,w0,delay_is.B.2,3318.433091,2,67.000000,1,COMPLETED_SUCCESSFULLY,3318.434891,6.609000,3325.043891,0.001800,6.610800,1.000272,1-2,-1.000000,""
220,w0,delay_ft.C.1,2939.935141,1,580.000000,1,COMPLETED_SUCCESSFULLY,2939.936941,386.480000,3326.416941,0.001800,386.481800,1.000005,15,-1.000000,""
242,w0,delay_ft.B.2,3275.548232,2,123.000000,1,COMPLETED_SUCCESSFULLY,3275.550032,62.080000,3337.630032,0.001800,62.081800,1.000029,3 7,-1.000000,""
223,w0,delay_ft.C.1,2972.168333,1,580.000000,1,COMPLETED_SUCCESSFULLY,2972.170133,386.480000,3358.650133,0.001800,386.481800,1.000005,18,-1.000000,""
248,w0,delay_is.C.8,3367.237427,8,70.000000,1,COMPLETED_SUCCESSFULLY,3367.239227,9.567000,3376.806227,0.001800,9.568800,1.000188,7 9-11 13-15 17,-1.000000,""
246,w0,delay_ft.B.1,3342.059944,1,149.000000,1,COMPLETED_SUCCESSFULLY,3342.061744,88.510000,3430.571744,0.001800,88.511800,1.000020,1,-1.000000,""
250,w0,delay_ft.B.2,3397.407985,2,123.000000,1,COMPLETED_SUCCESSFULLY,3397.409785,62.080000,3459.489785,0.001800,62.081800,1.000029,7 9,-1.000000,""
252,w0,delay_is.C.2,3442.528893,2,87.000000,1,COMPLETED_SUCCESSFULLY,3442.530693,26.481000,3469.011693,0.001800,26.482800,1.000068,1 11,-1.000000,""
254,w0,delay_is.B.1,3465.663760,1,70.000000,1,COMPLETED_SUCCESSFULLY,3465.665560,9.257000,3474.922560,0.001800,9.258800,1.000194,7,-1.000000,""
255,w0,delay_is.C.2,3481.062791,2,87.000000,1,COMPLETED_SUCCESSFULLY,3481.064591,26.481000,3507.545591,0.001800,26.482800,1.000068,1 7,-1.000000,""
256,w0,delay_is.C.4,3494.318399,4,77.000000,1,COMPLETED_SUCCESSFULLY,3494.320199,16.684000,3511.004199,0.001800,16.685800,1.000108,9 11 24-25,-1.000000,""
258,w0,delay_is.C.8,3529.052823,8,70.000000,1,COMPLETED_SUCCESSFULLY,3529.054623,9.567000,3538.621623,0.001800,9.568800,1.000188,9 11 24-29,-1.000000,""
235,w0,delay_ft.C.1,3162.736823,1,580.000000,1,COMPLETED_SUCCESSFULLY,3162.738623,386.480000,3549.218623,0.001800,386.481800,1.000005,23,-1.000000,""
257,w0,delay_ft.B.2,3513.318703,2,123.000000,1,COMPLETED_SUCCESSFULLY,3513.320503,62.080000,3575.400503,0.001800,62.081800,1.000029,1 7,-1.000000,""
227,w0,delay_lu.C.2,3035.333027,2,891.000000,1,COMPLETED_SUCCESSFULLY,3035.334827,593.590000,3628.924827,0.001800,593.591800,1.000003,16 19,-1.000000,""
261,w0,delay_ft.B.2,3578.749979,2,123.000000,1,COMPLETED_SUCCESSFULLY,3578.751779,62.080000,3640.831779,0.001800,62.081800,1.000029,1 7,-1.000000,""
247,w0,delay_lu.C.4,3356.931095,4,436.000000,1,COMPLETED_SUCCESSFULLY,3356.932895,290.530000,3647.462895,0.001800,290.531800,1.000006,2-3 5-6,-1.000000,""
249,w0,delay_lu.C.4,3375.058850,4,436.000000,1,COMPLETED_SUCCESSFULLY,3375.060650,290.530000,3665.590650,0.001800,290.531800,1.000006,18 20-22,-1.000000,""
259,w0,delay_lu.B.2,3548.889398,2,212.000000,1,COMPLETED_SUCCESSFULLY,3548.891198,140.950000,3689.841198,0.001800,140.951800,1.000013,9 11,-1.000000,""
231,w0,delay_lu.C.2,3099.437245,2,891.000000,1,COMPLETED_SUCCESSFULLY,3099.439045,593.590000,3693.029045,0.001800,593.591800,1.000003,4 12,-1.000000,""
251,w0,delay_lu.B.1,3419.899270,1,420.000000,1,COMPLETED_SUCCESSFULLY,3419.901071,279.990000,3699.891071,0.001800,279.991800,1.000006,10,-1.000000,""
253,w0,delay_lu.C.4,3450.155584,4,436.000000,1,COMPLETED_SUCCESSFULLY,3450.157384,290.530000,3740.687384,0.001800,290.531800,1.000006,13-15 17,-1.000000,""
265,w0,delay_ft.B.1,3658.980068,1,149.000000,1,COMPLETED_SUCCESSFULLY,3658.981868,88.510000,3747.491868,0.001800,88.511800,1.000020,1,-1.000000,""
270,w0,delay_is.B.1,3745.372822,1,70.000000,1,COMPLETED_SUCCESSFULLY,3745.374622,9.257000,3754.631622,0.001800,9.258800,1.000194,13,-1.000000,""
263,w0,delay_lu.B.2,3626.709597,2,212.000000,1,COMPLETED_SUCCESSFULLY,3626.711397,140.950000,3767.661397,0.001800,140.951800,1.000013,26-27,-1.000000,""
264,w0,delay_lu.B.2,3634.125844,2,212.000000,1,COMPLETED_SUCCESSFULLY,3634.127644,140.950000,3775.077644,0.001800,140.951800,1.000013,16 19,-1.000000,""
268,w0,delay_ft.B.1,3725.641504,1,149.000000,1,COMPLETED_SUCCESSFULLY,3725.643304,88.510000,3814.153304,0.001800,88.511800,1.000020,7,-1.000000,""
274,w0,delay_is.B.4,3814.005381,4,64.000000,1,COMPLETED_SUCCESSFULLY,3814.007181,3.993000,3818.000181,0.001800,3.994800,1.000451,20-22 26,-1.000000,""
269,w0,delay_lu.B.4,3733.484304,4,148.000000,1,COMPLETED_SUCCESSFULLY,3733.486105,87.690000,3821.176105,0.001801,87.691801,1.000021,9-12,-1.000000,""
275,w0,delay_is.B.4,3838.359662,4,64.000000,1,COMPLETED_SUCCESSFULLY,3838.361462,3.993000,3842.354462,0.001800,3.994800,1.000451,7 9-11,-1.000000,""
262,w0,delay_lu.B.1,3601.880199,1,420.000000,1,COMPLETED_SUCCESSFULLY,3601.881999,279.990000,3881.871999,0.001800,279.991800,1.000006,25,-1.000000,""
244,w0,delay_lu.C.2,3296.926521,2,891.000000,1,COMPLETED_SUCCESSFULLY,3296.928321,593.590000,3890.518321,0.001800,593.591800,1.000003,0 8,-1.000000,""
271,w0,delay_lu.B.2,3762.004400,2,212.000000,1,COMPLETED_SUCCESSFULLY,3762.006200,140.950000,3902.956200,0.001800,140.951800,1.000013,1 13,-1.000000,""
272,w0,delay_lu.B.2,3781.124417,2,212.000000,1,COMPLETED_SUCCESSFULLY,3781.126217,140.950000,3922.076217,0.001800,140.951800,1.000013,14-15,-1.000000,""
273,w0,delay_ft.C.4,3793.529856,4,228.000000,1,COMPLETED_SUCCESSFULLY,3793.531656,151.940000,3945.471656,0.001800,151.941800,1.000012,16-19,-1.000000,""
283,w0,delay_is.C.2,3948.868441,2,87.000000,1,COMPLETED_SUCCESSFULLY,3948.870241,26.481000,3975.351241,0.001800,26.482800,1.000068,16-17,-1.000000,""
285,w0,delay_is.B.2,3971.180770,2,67.000000,1,COMPLETED_SUCCESSFULLY,3971.182570,6.609000,3977.791570,0.001800,6.610800,1.000272,19-20,-1.000000,""
278,w0,delay_ft.B.1,3896.141093,1,149.000000,1,COMPLETED_SUCCESSFULLY,3896.142893,88.510000,3984.652893,0.001800,88.511800,1.000020,0,-1.000000,""
266,w0,delay_lu.C.4,3696.705253,4,436.000000,1,COMPLETED_SUCCESSFULLY,3696.707053,290.530000,3987.237053,0.001800,290.531800,1.000006,2-5,-1.000000,""
276,w0,delay_lu.B.2,3850.271810,2,212.000000,1,COMPLETED_SUCCESSFULLY,3850.273610,140.950000,3991.223610,0.001800,140.951800,1.000013,7 9,-1.000000,""
267,w0,delay_lu.B.1,3715.148260,1,420.000000,1,COMPLETED_SUCCESSFULLY,3715.150060,279.990000,3995.140060,0.001800,279.991800,1.000006,6,-1.000000,""
288,w0,delay_is.B.2,3999.519850,2,67.000000,1,COMPLETED_SUCCESSFULLY,3999.521650,6.609000,4006.130650,0.001800,6.610800,1.000272,5-6,-1.000000,""
281,w0,delay_ft.B.1,3937.477319,1,149.000000,1,COMPLETED_SUCCESSFULLY,3937.479119,88.510000,4025.989119,0.001800,88.511800,1.000020,13,-1.000000,""
287,w0,delay_lu.B.4,3993.258602,4,148.000000,1,COMPLETED_SUCCESSFULLY,3993.260402,87.690000,4080.950402,0.001800,87.691800,1.000021,0 2-4,-1.000000,""
282,w0,delay_lu.B.2,3943.055928,2,212.000000,1,COMPLETED_SUCCESSFULLY,3943.057728,140.950000,4084.007728,0.001800,140.951800,1.000013,14-15,-1.000000,""
294,w0,delay_is.B.2,4080.346240,2,67.000000,1,COMPLETED_SUCCESSFULLY,4080.348040,6.609000,4086.957040,0.001800,6.610800,1.000272,30-31,-1.000000,""
292,w0,delay_ft.B.4,4053.819401,4,96.000000,1,COMPLETED_SUCCESSFULLY,4053.821201,35.932000,4089.753201,0.001800,35.933800,1.000050,20-22 25,-1.000000,""
289,w0,delay_ft.B.1,4004.702273,1,149.000000,1,COMPLETED_SUCCESSFULLY,4004.704073,88.510000,4093.214073,0.001800,88.511800,1.000020,7,-1.000000,""
290,w0,delay_lu.B.4,4017.330013,4,148.000000,1,COMPLETED_SUCCESSFULLY,4017.331813,87.690000,4105.021813,0.001800,87.691800,1.000021,5-6 9 19,-1.000000,""
297,w0,delay_is.B.16,4122.613632,16,62.000000,1,COMPLETED_SUCCESSFULLY,4122.615432,1.561000,4124.176432,0.001800,1.562800,1.001153,4-7 9 14-15 19-22 25 30-33,-1.000000,""
260,w0,delay_lu.C.2,3565.455431,2,891.000000,1,COMPLETED_SUCCESSFULLY,3565.457231,593.590000,4159.047231,0.001800,593.591800,1.000003,23-24,-1.000000,""
300,w0,delay_is.B.2,4165.581171,2,67.000000,1,COMPLETED_SUCCESSFULLY,4165.582971,6.609000,4172.191971,0.001800,6.610800,1.000272,7 9,-1.000000,""
279,w0,delay_ft.C.2,3910.066323,2,399.000000,1,COMPLETED_SUCCESSFULLY,3910.068123,265.800000,4175.868123,0.001800,265.801800,1.000007,1 8,-1.000000,""
296,w0,delay_ft.B.1,4099.445143,1,149.000000,1,COMPLETED_SUCCESSFULLY,4099.446943,88.510000,4187.956943,0.001800,88.511800,1.000020,3,-1.000000,""
293,w0,delay_ft.C.4,4062.191375,4,228.000000,1,COMPLETED_SUCCESSFULLY,4062.193175,151.940000,4214.133175,0.001800,151.941800,1.000012,26-29,-1.000000,""
298,w0,delay_ft.B.1,4143.144602,1,149.000000,1,COMPLETED_SUCCESSFULLY,4143.146402,88.510000,4231.656402,0.001800,88.511800,1.000020,4,-1.000000,""
284,w0,delay_lu.B.1,3958.834078,1,420.000000,1,COMPLETED_SUCCESSFULLY,3958.835878,279.990000,4238.825878,0.001800,279.991800,1.000006,18,-1.000000,""
301,w0,delay_ft.B.2,4185.683999,2,123.000000,1,COMPLETED_SUCCESSFULLY,4185.685799,62.080000,4247.765799,0.001800,62.081800,1.000029,1 7,-1.000000,""
304,w0,delay_is.B.4,4250.839964,4,64.000000,1,COMPLETED_SUCCESSFULLY,4250.841764,3.993000,4254.834764,0.001800,3.994800,1.000451,1 7 9 14,-1.000000,""
277,w0,delay_ft.C.1,3877.061132,1,580.000000,1,COMPLETED_SUCCESSFULLY,3877.062932,386.480000,4263.542932,0.001800,386.481800,1.000005,10,-1.000000,""
305,w0,delay_is.C.4,4252.828766,4,77.000000,1,COMPLETED_SUCCESSFULLY,4252.830566,16.684000,4269.514566,0.001800,16.685800,1.000108,15 18-20,-1.000000,""
