batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,65.037731,255.325387,60.290818,52.066636,20.165376,14.593119,11.890605,256,0,200,200,0,200,0,0.191256,145.947189,1.000000,15555.319206,412.503560,0.000000,0.000000,0.000000
