batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,21.144090,4.768266,7.699293,0.728523,1.271794,1.711085,0.091366,64,0,40,40,0,40,0,0.128025,9.556247,1.000000,809.936721,440.448228,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,20.306725,22.955146,6.194029,3.596193,1.949593,1.737447,0.214758,64,0,40,40,0,40,0,0.124527,10.020350,1.000000,747.847571,461.048902,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,19.471005,5.174157,4.938064,0.719288,1.322138,1.108253,0.068788,64,0,40,40,0,40,0,0.147519,8.916703,1.000000,462.714643,636.895155,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,19.471005,7.869321,3.295923,1.068680,1.285016,1.043686,0.057467,64,0,40,40,0,40,0,0.126921,8.541133,1.000000,428.637022,613.019050,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,18.187382,1.000783,1.204333,0.000091,1.000271,0.441772,0.000065,64,0,40,40,0,40,0,0.124097,56.235134,1.000000,182.931108,554.937030,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,18.187382,1.000783,1.204333,0.000091,1.000271,0.442229,0.000065,64,0,40,40,0,40,0,0.137880,56.343337,1.000000,183.226399,554.641739,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,18.189584,1.000857,1.090234,0.000091,1.000309,0.410807,0.000064,64,0,40,40,0,40,0,0.153129,64.357175,1.000000,169.293546,566.557498,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,18.189584,1.000857,1.090234,0.000091,1.000309,0.410735,0.000064,64,0,40,40,0,40,0,0.152328,72.755352,1.000000,169.247473,566.603571,0.000000,0.000000,0.000000
