batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,75.282947,297.278457,53.860840,48.492125,43.152781,22.156786,20.131994,64,0,160,160,0,160,0,0.668474,58.250943,1.000000,4578.354170,97.918131,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,75.282947,297.278457,53.860840,48.492125,43.152781,22.156786,20.131994,64,0,160,160,0,160,0,0.721561,58.884951,1.000000,4578.354170,97.918131,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,42.610256,154.470399,21.979685,19.259755,21.686206,9.296930,8.081260,64,0,160,160,0,160,0,0.689714,52.054189,1.000000,2623.099897,77.045546,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,39.814012,168.949363,18.911375,16.477383,24.640668,9.182941,8.073335,64,0,160,160,0,160,0,0.705434,49.078278,1.000000,2356.694657,147.529748,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,25.507787,22.638003,4.214805,2.934909,3.394375,1.926112,1.113324,64,0,160,160,0,160,0,0.584993,420.279290,1.000000,1528.281786,55.292308,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,25.284773,22.303361,4.074327,2.934909,3.305158,1.858028,1.075847,64,0,160,160,0,160,0,0.603194,416.382227,1.000000,1495.379736,74.294983,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,23.586927,15.421573,2.700929,1.779128,1.957945,0.935015,0.315073,64,0,160,160,0,160,0,0.722183,435.624749,1.000000,1244.738322,226.073482,0.000000,0.000000,0.000000
batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,23.702488,13.556934,2.700929,1.779128,2.006886,0.946272,0.346322,64,0,160,160,0,160,0,0.783167,579.552821,1.000000,1228.503029,252.600764,0.000000,0.000000,0.000000
