time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.908598,0,0,0,60,4
0.986816,0,0,0,64,0
1.20971,0,0,0,60,4
1.45166,0,0,0,44,20
1.47508,0,0,0,28,36
1.53828,0,0,0,12,52
1.65601,0,0,0,16,48
1.76484,0,0,0,32,32
1.8923,0,0,0,16,48
1.91571,0,0,0,12,52
2.07953,0,0,0,8,56
2.49632,0,0,0,12,52
2.61699,0,0,0,28,36
2.63845,0,0,0,12,52
2.76388,0,0,0,28,36
2.78928,0,0,0,12,52
3.01322,0,0,0,16,48
3.03026,0,0,0,32,32
3.03468,0,0,0,16,48
3.06395,0,0,0,0,64
4.64799,0,0,0,16,48
4.66945,0,0,0,0,64
4.72019,0,0,0,16,48
4.74165,0,0,0,12,52
4.85093,0,0,0,16,48
4.8724,0,0,0,0,64
5.19881,0,0,0,16,48
5.22028,0,0,0,0,64
5.34488,0,0,0,16,48
5.36636,0,0,0,12,52
5.37417,0,0,0,8,56
5.38197,0,0,0,4,60
6.24977,0,0,0,8,56
6.25557,0,0,0,12,52
7.76675,0,0,0,16,48
7.78822,0,0,0,0,64
8.49951,0,0,0,16,48
8.52097,0,0,0,0,64
8.7025,0,0,0,16,48
8.72398,0,0,0,0,64
8.87774,0,0,0,16,48
8.89742,0,0,0,32,32
8.89921,0,0,0,28,36
8.92848,0,0,0,12,52
9.34524,0,0,0,16,48
9.36671,0,0,0,0,64
9.48448,0,0,0,16,48
9.51353,0,0,0,0,64
9.65374,0,0,0,16,48
9.67522,0,0,0,0,64
9.91654,0,0,0,16,48
9.93801,0,0,0,0,64
10.1545,0,0,0,16,48
10.176,0,0,0,12,52
10.1838,0,0,0,8,56
10.2589,0,0,0,24,40
10.2803,0,0,0,8,56
10.2881,0,0,0,4,60
10.2959,0,0,0,0,64
10.3974,0,0,0,4,60
10.4189,0,0,0,0,64
10.5832,0,0,0,16,48
10.5929,0,0,0,20,44
10.6183,0,0,0,16,48
10.6261,0,0,0,12,52
10.6339,0,0,0,8,56
10.6417,0,0,0,4,60
10.6573,0,0,0,0,64
10.6632,0,0,0,16,48
10.6866,0,0,0,0,64
10.712,0,0,0,4,60
10.7127,0,0,0,8,56
10.7471,0,0,0,4,60
10.751,0,0,0,8,56
10.8252,0,0,0,12,52
11.004,0,0,0,16,48
11.0255,0,0,0,0,64
11.1032,0,0,0,4,60
11.2531,0,0,0,8,56
11.2746,0,0,0,4,60
11.4116,0,0,0,20,44
11.4331,0,0,0,4,60
11.4591,0,0,0,8,56
11.4962,0,0,0,4,60
11.5743,0,0,0,8,56
11.7159,0,0,0,12,52
11.7205,0,0,0,16,48
11.7588,0,0,0,0,64
13.475,0,0,0,16,48
13.4965,0,0,0,0,64
