time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.0634054,0,0,0,48,16
0.148531,0,0,0,32,32
0.171949,0,0,0,16,48
0.218053,0,0,0,12,52
1.08571,0,0,0,8,56
1.18589,0,0,0,24,40
1.21167,0,0,0,8,56
1.47671,0,0,0,12,52
1.71677,0,0,0,8,56
1.7338,0,0,0,12,52
1.95306,0,0,0,8,56
2.05678,0,0,0,12,52
2.25524,0,0,0,8,56
2.27865,0,0,0,4,60
2.28646,0,0,0,0,64
2.3647,0,0,0,4,60
2.40177,0,0,0,0,64
2.44407,0,0,0,4,60
3.04047,0,0,0,0,64
3.04969,0,0,0,4,60
3.31822,0,0,0,20,44
3.34442,0,0,0,16,48
3.36003,0,0,0,0,64
4.29304,0,0,0,4,60
4.31451,0,0,0,0,64
4.35773,0,0,0,16,48
4.37921,0,0,0,0,64
4.64894,0,0,0,4,60
4.6722,0,0,0,8,56
4.6784,0,0,0,4,60
4.70768,0,0,0,0,64
4.8653,0,0,0,4,60
4.88678,0,0,0,0,64
5.32675,0,0,0,4,60
5.34822,0,0,0,0,64
5.41433,0,0,0,4,60
5.4247,0,0,0,8,56
5.44944,0,0,0,4,60
5.45203,0,0,0,8,56
5.48652,0,0,0,4,60
5.50214,0,0,0,0,64
5.6071,0,0,0,4,60
5.62856,0,0,0,0,64
5.73834,0,0,0,4,60
5.7598,0,0,0,0,64
5.78618,0,0,0,4,60
5.80765,0,0,0,0,64
5.86268,0,0,0,16,48
5.88415,0,0,0,0,64
6.15079,0,0,0,4,60
6.5868,0,0,0,8,56
6.86026,0,0,0,12,52
6.89735,0,0,0,8,56
6.90816,0,0,0,12,52
6.9196,0,0,0,28,36
6.9511,0,0,0,12,52
7.05815,0,0,0,8,56
7.11493,0,0,0,24,40
7.1364,0,0,0,8,56
7.41898,0,0,0,4,60
7.44683,0,0,0,0,64
7.70653,0,0,0,4,60
7.78398,0,0,0,0,64
7.88777,0,0,0,4,60
7.93924,0,0,0,20,44
7.9607,0,0,0,4,60
8.08972,0,0,0,8,56
8.09513,0,0,0,12,52
8.61255,0,0,0,16,48
8.63401,0,0,0,0,64
9.03087,0,0,0,16,48
9.05233,0,0,0,0,64
9.35395,0,0,0,16,48
9.3754,0,0,0,0,64
10.2824,0,0,0,16,48
10.3039,0,0,0,0,64
11.3416,0,0,0,16,48
11.3631,0,0,0,0,64
11.5205,0,0,0,16,48
11.542,0,0,0,0,64
12.1938,0,0,0,16,48
12.2153,0,0,0,0,64
12.5171,0,0,0,16,48
12.5386,0,0,0,0,64
13.5764,0,0,0,16,48
13.5979,0,0,0,0,64
13.8996,0,0,0,16,48
13.9211,0,0,0,0,64
14.2226,0,0,0,16,48
14.2519,0,0,0,0,64
15.1713,0,0,0,16,48
15.1928,0,0,0,0,64
17.5191,0,0,0,16,48
17.5406,0,0,0,0,64
17.6982,0,0,0,16,48
17.7197,0,0,0,0,64
17.8131,0,0,0,16,48
17.8345,0,0,0,0,64
17.9984,0,0,0,16,48
18.0199,0,0,0,0,64
18.1838,0,0,0,16,48
18.2052,0,0,0,0,64
18.7578,0,0,0,16,48
18.7944,0,0,0,0,64
19.2434,0,0,0,16,48
19.2727,0,0,0,0,64
21.3504,0,0,0,16,48
21.3718,0,0,0,0,64
22.356,0,0,0,16,48
22.3774,0,0,0,0,64
23.6975,0,0,0,16,48
23.719,0,0,0,0,64
25.4289,0,0,0,16,48
25.4504,0,0,0,0,64
26.4877,0,0,0,16,48
26.5091,0,0,0,0,64
27.5267,0,0,0,16,48
27.5482,0,0,0,0,64
27.8495,0,0,0,16,48
27.871,0,0,0,0,64
28.0347,0,0,0,16,48
28.0562,0,0,0,0,64
28.156,0,0,0,16,48
28.1775,0,0,0,0,64
29.5249,0,0,0,16,48
29.5464,0,0,0,0,64
30.5846,0,0,0,16,48
30.6061,0,0,0,0,64
31.6166,0,0,0,16,48
31.6381,0,0,0,0,64
32.6646,0,0,0,16,48
32.6861,0,0,0,0,64
33.7238,0,0,0,16,48
33.7453,0,0,0,0,64
33.9091,0,0,0,16,48
33.9306,0,0,0,12,52
33.9384,0,0,0,8,56
33.9462,0,0,0,4,60
33.954,0,0,0,0,64
34.0343,0,0,0,4,60
34.0558,0,0,0,0,64
34.1596,0,0,0,4,60
34.1811,0,0,0,0,64
34.3332,0,0,0,16,48
34.3547,0,0,0,0,64
34.4761,0,0,0,4,60
34.4976,0,0,0,0,64
34.5944,0,0,0,4,60
34.6022,0,0,0,8,56
34.6295,0,0,0,4,60
34.6451,0,0,0,0,64
34.7187,0,0,0,4,60
34.7402,0,0,0,0,64
34.8439,0,0,0,4,60
34.8654,0,0,0,0,64
35.0351,0,0,0,4,60
35.0565,0,0,0,0,64
35.1975,0,0,0,16,48
35.2189,0,0,0,0,64
35.5132,0,0,0,4,60
35.5347,0,0,0,0,64
35.8762,0,0,0,4,60
35.8976,0,0,0,0,64
35.9099,0,0,0,4,60
35.9314,0,0,0,0,64
36.3178,0,0,0,4,60
36.3392,0,0,0,0,64
36.3991,0,0,0,16,48
36.4206,0,0,0,0,64
36.435,0,0,0,4,60
36.4565,0,0,0,0,64
36.5842,0,0,0,16,48
36.6057,0,0,0,0,64
36.614,0,0,0,4,60
36.6335,0,0,0,8,56
36.6355,0,0,0,4,60
36.6648,0,0,0,0,64
36.7931,0,0,0,4,60
36.8146,0,0,0,0,64
36.8768,0,0,0,4,60
36.8983,0,0,0,0,64
36.9073,0,0,0,16,48
36.9288,0,0,0,0,64
37.224,0,0,0,4,60
37.2303,0,0,0,20,44
37.2591,0,0,0,16,48
37.2747,0,0,0,0,64
37.3126,0,0,0,4,60
37.3341,0,0,0,0,64
37.3628,0,0,0,4,60
37.3843,0,0,0,0,64
37.4358,0,0,0,4,60
37.4378,0,0,0,8,56
37.4623,0,0,0,12,52
37.4709,0,0,0,8,56
37.5002,0,0,0,4,60
37.508,0,0,0,0,64
37.6285,0,0,0,4,60
37.6499,0,0,0,0,64
37.8075,0,0,0,4,60
37.829,0,0,0,0,64
37.9866,0,0,0,4,60
38.0081,0,0,0,0,64
38.0377,0,0,0,4,60
38.0591,0,0,0,0,64
38.1628,0,0,0,4,60
38.1843,0,0,0,0,64
38.3419,0,0,0,4,60
38.3633,0,0,0,0,64
38.4834,0,0,0,4,60
38.5049,0,0,0,0,64
38.6071,0,0,0,4,60
38.6285,0,0,0,0,64
38.9008,0,0,0,4,60
38.9223,0,0,0,0,64
39.2762,0,0,0,4,60
39.2832,0,0,0,8,56
39.3113,0,0,0,4,60
39.3269,0,0,0,0,64
39.4596,0,0,0,4,60
39.481,0,0,0,0,64
39.6036,0,0,0,4,60
39.6251,0,0,0,0,64
39.9746,0,0,0,4,60
39.996,0,0,0,0,64
40.0184,0,0,0,4,60
40.0399,0,0,0,0,64
40.1059,0,0,0,16,48
40.1274,0,0,0,0,64
40.1625,0,0,0,4,60
40.1839,0,0,0,0,64
40.2877,0,0,0,4,60
40.3091,0,0,0,0,64
40.4667,0,0,0,4,60
40.4882,0,0,0,0,64
40.6458,0,0,0,4,60
40.9616,0,0,0,20,44
40.983,0,0,0,4,60
41.139,0,0,0,8,56
41.2627,0,0,0,12,52
41.7043,0,0,0,16,48
41.7258,0,0,0,0,64
43.0369,0,0,0,16,48
43.0583,0,0,0,0,64
43.3599,0,0,0,16,48
43.3814,0,0,0,0,64
44.5419,0,0,0,16,48
44.5634,0,0,0,0,64
45.2849,0,0,0,16,48
45.3064,0,0,0,0,64
45.8967,0,0,0,16,48
45.9182,0,0,0,0,64
48.1218,0,0,0,16,48
48.1432,0,0,0,0,64
48.4525,0,0,0,16,48
48.474,0,0,0,0,64
49.0658,0,0,0,16,48
49.0873,0,0,0,0,64
49.1954,0,0,0,16,48
49.2169,0,0,0,0,64
50.1252,0,0,0,16,48
50.1467,0,0,0,0,64
51.2888,0,0,0,16,48
51.3102,0,0,0,0,64
53.2923,0,0,0,16,48
53.3137,0,0,0,0,64
53.4776,0,0,0,16,48
53.4991,0,0,0,0,64
53.8011,0,0,0,16,48
53.8225,0,0,0,0,64
54.6302,0,0,0,16,48
54.6517,0,0,0,0,64
55.3735,0,0,0,16,48
55.3949,0,0,0,0,64
57.4664,0,0,0,16,48
57.4879,0,0,0,0,64
57.6516,0,0,0,16,48
57.6731,0,0,0,0,64
57.9745,0,0,0,16,48
57.996,0,0,0,0,64
58.9547,0,0,0,16,48
58.9761,0,0,0,0,64
59.6319,0,0,0,16,48
59.6534,0,0,0,0,64
60.8069,0,0,0,16,48
60.8284,0,0,0,0,64
62.5361,0,0,0,16,48
62.5576,0,0,0,0,64
63.2135,0,0,0,16,48
63.2349,0,0,0,0,64
63.5952,0,0,0,16,48
63.6167,0,0,0,0,64
63.781,0,0,0,16,48
63.8025,0,0,0,0,64
64.2726,0,0,0,16,48
64.2941,0,0,0,0,64
64.4579,0,0,0,16,48
64.4794,0,0,0,0,64
64.7812,0,0,0,16,48
64.8027,0,0,0,0,64
64.8405,0,0,0,16,48
64.8619,0,0,0,0,64
65.1045,0,0,0,16,48
65.126,0,0,0,0,64
66.7631,0,0,0,16,48
66.7846,0,0,0,0,64
66.9836,0,0,0,16,48
67.0051,0,0,0,0,64
68.4204,0,0,0,16,48
68.4419,0,0,0,0,64
69.4789,0,0,0,16,48
69.5004,0,0,0,0,64
69.9309,0,0,0,16,48
69.9524,0,0,0,0,64
70.1161,0,0,0,16,48
70.1376,0,0,0,0,64
70.9298,0,0,0,16,48
72.77,0,0,0,32,32
73.2842,0,0,0,48,16
75.2829,0,0,0,64,0
