time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.584362,0,0,0,48,16
0.599974,0,0,0,44,20
0.748247,0,0,0,60,4
0.757644,0,0,0,64,0
0.806792,0,0,0,48,16
0.970675,0,0,0,64,0
1.00775,0,0,0,48,16
1.22002,0,0,0,44,20
1.37769,0,0,0,48,16
2.33007,0,0,0,44,20
2.43389,0,0,0,48,16
2.8866,0,0,0,32,32
3.16009,0,0,0,28,36
3.92424,0,0,0,44,20
4.26015,0,0,0,48,16
4.49744,0,0,0,44,20
4.5264,0,0,0,40,24
4.5507,0,0,0,36,28
4.63019,0,0,0,40,24
5.22654,0,0,0,36,28
5.38418,0,0,0,40,24
5.48122,0,0,0,36,28
5.61024,0,0,0,32,32
5.65059,0,0,0,36,28
5.68769,0,0,0,20,44
5.71404,0,0,0,24,40
5.73972,0,0,0,8,56
5.7572,0,0,0,12,52
6.05513,0,0,0,28,36
6.15563,0,0,0,12,52
6.80754,0,0,0,28,36
6.93782,0,0,0,12,52
7.65546,0,0,0,28,36
7.67693,0,0,0,12,52
7.87633,0,0,0,16,48
7.89779,0,0,0,0,64
7.97599,0,0,0,16,48
7.99745,0,0,0,12,52
8.00526,0,0,0,8,56
8.15513,0,0,0,12,52
8.37284,0,0,0,28,36
9.17888,0,0,0,32,32
9.80094,0,0,0,16,48
9.92362,0,0,0,0,64
10.3988,0,0,0,16,48
10.8392,0,0,0,32,32
11.6578,0,0,0,16,48
11.8216,0,0,0,32,32
12.0211,0,0,0,48,16
12.3773,0,0,0,44,20
12.4811,0,0,0,40,24
12.5474,0,0,0,24,40
12.5863,0,0,0,8,56
12.7649,0,0,0,24,40
12.7864,0,0,0,8,56
12.9761,0,0,0,4,60
13.112,0,0,0,0,64
13.1294,0,0,0,4,60
13.1611,0,0,0,0,64
13.6183,0,0,0,16,48
13.6239,0,0,0,20,44
13.8089,0,0,0,24,40
14.1514,0,0,0,8,56
14.7709,0,0,0,12,52
14.8597,0,0,0,8,56
15.3974,0,0,0,12,52
15.5054,0,0,0,16,48
15.5269,0,0,0,0,64
15.7492,0,0,0,16,48
16.0565,0,0,0,0,64
16.5271,0,0,0,16,48
17.0384,0,0,0,12,52
17.0849,0,0,0,8,56
18.0284,0,0,0,4,60
18.138,0,0,0,8,56
18.186,0,0,0,12,52
18.4923,0,0,0,28,36
19.4789,0,0,0,32,32
20.4301,0,0,0,48,16
21.1441,0,0,0,64,0
