batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
v2.0.0,0.000000,41243916822.314293,2.000000,41243916212.314293,20621957951.157818,1.500000,30932937164.235580,10310978903.079109,4,0,4,4,0,4,0,0.013660,0.067519,1.000000,164975666089.251770,600.006763,0.000000,0.000000,0.000000
