time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.446255,0,0,0,48,16
0.623819,0,0,0,64,0
0.829713,0,0,0,60,4
0.908871,0,0,0,44,20
0.988249,0,0,0,60,4
1.0441,0,0,0,64,0
1.5205,0,0,0,60,4
1.54096,0,0,0,44,20
1.68504,0,0,0,48,16
1.70809,0,0,0,44,20
1.8091,0,0,0,28,36
1.96459,0,0,0,32,32
2.01788,0,0,0,16,48
2.37726,0,0,0,32,32
2.3775,0,0,0,16,48
2.5196,0,0,0,32,32
2.51984,0,0,0,16,48
2.56285,0,0,0,12,52
2.66708,0,0,0,8,56
2.8107,0,0,0,24,40
2.81095,0,0,0,8,56
3.13939,0,0,0,24,40
3.13963,0,0,0,8,56
3.20874,0,0,0,12,52
3.21682,0,0,0,8,56
3.35977,0,0,0,24,40
3.36002,0,0,0,8,56
3.36446,0,0,0,12,52
3.42002,0,0,0,16,48
3.42027,0,0,0,0,64
3.54204,0,0,0,16,48
3.58015,0,0,0,0,64
4.12891,0,0,0,16,48
4.12914,0,0,0,0,64
4.2469,0,0,0,16,48
4.24714,0,0,0,12,52
4.38933,0,0,0,28,36
4.38956,0,0,0,12,52
4.3908,0,0,0,8,56
4.45107,0,0,0,12,52
4.50111,0,0,0,8,56
4.60193,0,0,0,24,40
4.60217,0,0,0,8,56
4.71919,0,0,0,12,52
4.79209,0,0,0,28,36
4.79233,0,0,0,12,52
5.03811,0,0,0,16,48
5.03836,0,0,0,0,64
5.11854,0,0,0,16,48
5.11878,0,0,0,0,64
5.76702,0,0,0,16,48
5.76727,0,0,0,0,64
5.96693,0,0,0,16,48
5.96717,0,0,0,12,52
5.96719,0,0,0,8,56
6.63352,0,0,0,24,40
6.63376,0,0,0,8,56
6.71322,0,0,0,12,52
6.71465,0,0,0,28,36
6.71488,0,0,0,12,52
6.77915,0,0,0,16,48
6.78264,0,0,0,32,32
6.928,0,0,0,16,48
7.08419,0,0,0,12,52
7.19565,0,0,0,28,36
7.26351,0,0,0,32,32
7.50496,0,0,0,16,48
7.5753,0,0,0,32,32
7.63109,0,0,0,28,36
7.71127,0,0,0,32,32
7.72952,0,0,0,48,16
7.78706,0,0,0,44,20
8.4284,0,0,0,28,36
8.50832,0,0,0,44,20
8.56662,0,0,0,28,36
8.59862,0,0,0,32,32
8.61514,0,0,0,48,16
8.75476,0,0,0,32,32
8.78231,0,0,0,16,48
8.94102,0,0,0,12,52
9.13772,0,0,0,28,36
9.13939,0,0,0,24,40
9.24733,0,0,0,8,56
9.47972,0,0,0,12,52
9.52877,0,0,0,16,48
9.7075,0,0,0,12,52
9.73284,0,0,0,28,36
9.73307,0,0,0,12,52
9.75857,0,0,0,28,36
9.84697,0,0,0,12,52
10.0449,0,0,0,16,48
10.2447,0,0,0,32,32
10.4225,0,0,0,16,48
10.435,0,0,0,12,52
10.5172,0,0,0,28,36
10.8398,0,0,0,44,20
10.9173,0,0,0,60,4
10.9433,0,0,0,56,8
10.952,0,0,0,60,4
11.1867,0,0,0,56,8
11.1975,0,0,0,60,4
11.5751,0,0,0,56,8
11.6622,0,0,0,40,24
11.7233,0,0,0,44,20
11.7291,0,0,0,40,24
11.9801,0,0,0,44,20
12.0774,0,0,0,40,24
12.2427,0,0,0,44,20
12.386,0,0,0,48,16
12.5993,0,0,0,44,20
12.6401,0,0,0,60,4
12.6777,0,0,0,44,20
12.7703,0,0,0,48,16
12.792,0,0,0,44,20
12.9001,0,0,0,28,36
12.9071,0,0,0,24,40
12.9191,0,0,0,8,56
12.9965,0,0,0,12,52
13.1875,0,0,0,16,48
13.4101,0,0,0,32,32
13.444,0,0,0,48,16
13.5078,0,0,0,32,32
13.5989,0,0,0,48,16
13.7403,0,0,0,32,32
13.7712,0,0,0,48,16
13.8782,0,0,0,32,32
14.1966,0,0,0,48,16
14.3544,0,0,0,44,20
14.6097,0,0,0,48,16
14.7294,0,0,0,64,0
14.757,0,0,0,60,4
14.7731,0,0,0,44,20
14.9518,0,0,0,40,24
15.0117,0,0,0,36,28
15.2517,0,0,0,40,24
15.275,0,0,0,44,20
15.2978,0,0,0,40,24
15.2999,0,0,0,24,40
15.392,0,0,0,40,24
15.5485,0,0,0,36,28
15.5913,0,0,0,40,24
15.6446,0,0,0,44,20
15.7112,0,0,0,60,4
15.7593,0,0,0,44,20
15.8851,0,0,0,40,24
15.983,0,0,0,24,40
16.0797,0,0,0,40,24
16.1335,0,0,0,56,8
16.3125,0,0,0,52,12
16.3169,0,0,0,48,16
16.3579,0,0,0,52,12
16.3928,0,0,0,56,8
16.5008,0,0,0,60,4
16.6121,0,0,0,64,0
16.9862,0,0,0,60,4
17.0665,0,0,0,64,0
17.1766,0,0,0,48,16
17.247,0,0,0,32,32
18.1481,0,0,0,48,16
18.3259,0,0,0,64,0
