time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.0482234,0,0,0,48,16
0.0631344,0,0,0,32,32
0.0873376,0,0,0,16,48
0.151708,0,0,0,0,64
0.562712,0,0,0,16,48
0.562951,0,0,0,12,52
0.562979,0,0,0,8,56
0.715115,0,0,0,12,52
0.924009,0,0,0,16,48
0.925124,0,0,0,0,64
1.02768,0,0,0,16,48
1.02792,0,0,0,0,64
1.11256,0,0,0,16,48
1.11281,0,0,0,0,64
1.26256,0,0,0,16,48
1.2628,0,0,0,0,64
1.59058,0,0,0,16,48
1.59082,0,0,0,0,64
1.59713,0,0,0,16,48
1.59737,0,0,0,0,64
1.69114,0,0,0,16,48
1.69139,0,0,0,0,64
2.04068,0,0,0,16,48
2.04091,0,0,0,12,52
2.04094,0,0,0,8,56
2.04097,0,0,0,4,60
2.041,0,0,0,0,64
2.25795,0,0,0,4,60
2.25819,0,0,0,0,64
2.4776,0,0,0,4,60
2.47783,0,0,0,0,64
2.58041,0,0,0,4,60
2.61119,0,0,0,20,44
2.61143,0,0,0,4,60
2.61146,0,0,0,0,64
2.61591,0,0,0,16,48
2.61614,0,0,0,0,64
2.6805,0,0,0,16,48
2.68073,0,0,0,0,64
2.74296,0,0,0,4,60
2.74319,0,0,0,0,64
2.76054,0,0,0,4,60
2.76078,0,0,0,0,64
2.8512,0,0,0,4,60
2.85144,0,0,0,0,64
2.88831,0,0,0,4,60
2.88855,0,0,0,0,64
3.06899,0,0,0,16,48
3.06923,0,0,0,0,64
3.16656,0,0,0,4,60
3.18275,0,0,0,8,56
3.18298,0,0,0,4,60
3.41842,0,0,0,8,56
3.4675,0,0,0,12,52
3.46774,0,0,0,8,56
3.57182,0,0,0,24,40
3.57206,0,0,0,8,56
3.57209,0,0,0,4,60
3.57212,0,0,0,0,64
3.58126,0,0,0,16,48
3.5815,0,0,0,12,52
3.58153,0,0,0,8,56
3.58156,0,0,0,4,60
3.58159,0,0,0,0,64
3.60815,0,0,0,4,60
3.60839,0,0,0,0,64
3.83907,0,0,0,4,60
3.8393,0,0,0,0,64
3.84423,0,0,0,4,60
3.84449,0,0,0,0,64
3.84667,0,0,0,4,60
3.84691,0,0,0,0,64
3.93925,0,0,0,4,60
3.93948,0,0,0,0,64
3.98854,0,0,0,4,60
3.98879,0,0,0,0,64
4.03018,0,0,0,16,48
4.03042,0,0,0,0,64
4.06242,0,0,0,16,48
4.06266,0,0,0,0,64
4.09318,0,0,0,4,60
4.11683,0,0,0,8,56
4.27014,0,0,0,12,52
4.27039,0,0,0,8,56
4.57282,0,0,0,24,40
4.57307,0,0,0,8,56
4.59779,0,0,0,24,40
4.59803,0,0,0,8,56
4.62344,0,0,0,12,52
4.66455,0,0,0,16,48
4.6648,0,0,0,12,52
4.73633,0,0,0,16,48
4.73656,0,0,0,0,64
4.74224,0,0,0,4,60
4.74247,0,0,0,0,64
4.76579,0,0,0,4,60
4.76604,0,0,0,0,64
4.77268,0,0,0,4,60
4.77292,0,0,0,0,64
5.01887,0,0,0,4,60
5.01911,0,0,0,0,64
5.02748,0,0,0,16,48
5.02773,0,0,0,0,64
5.21868,0,0,0,4,60
5.25119,0,0,0,0,64
5.29676,0,0,0,4,60
5.32546,0,0,0,0,64
5.42086,0,0,0,4,60
5.5219,0,0,0,0,64
5.5656,0,0,0,16,48
5.56583,0,0,0,0,64
5.67191,0,0,0,4,60
5.67215,0,0,0,0,64
6.10232,0,0,0,4,60
6.10256,0,0,0,0,64
6.3521,0,0,0,4,60
6.35235,0,0,0,0,64
