time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
0.357684,0,0,0,60,4
0.740748,0,0,0,44,20
0.804429,0,0,0,48,16
0.868625,0,0,0,32,32
0.884237,0,0,0,16,48
1.02255,0,0,0,32,32
1.11733,0,0,0,28,36
1.21192,0,0,0,24,40
1.3212,0,0,0,28,36
1.40624,0,0,0,24,40
1.48444,0,0,0,28,36
1.55798,0,0,0,24,40
1.63298,0,0,0,40,24
1.65445,0,0,0,24,40
1.89625,0,0,0,28,36
1.93331,0,0,0,24,40
2.03721,0,0,0,20,44
2.14647,0,0,0,24,40
2.19136,0,0,0,20,44
2.20696,0,0,0,16,48
2.31621,0,0,0,20,44
2.35523,0,0,0,16,48
2.77981,0,0,0,12,52
2.80129,0,0,0,16,48
3.03136,0,0,0,20,44
3.05649,0,0,0,16,48
3.36084,0,0,0,12,52
3.50248,0,0,0,16,48
3.53956,0,0,0,12,52
3.87785,0,0,0,16,48
3.90712,0,0,0,12,52
3.94269,0,0,0,16,48
3.95646,0,0,0,20,44
3.96416,0,0,0,4,60
3.99344,0,0,0,0,64
4.10264,0,0,0,4,60
4.11802,0,0,0,20,44
4.14558,0,0,0,4,60
4.1923,0,0,0,8,56
4.32396,0,0,0,12,52
4.39205,0,0,0,8,56
4.45883,0,0,0,24,40
4.48116,0,0,0,8,56
4.57599,0,0,0,12,52
4.71461,0,0,0,28,36
4.73607,0,0,0,12,52
4.79892,0,0,0,28,36
4.80073,0,0,0,24,40
4.83001,0,0,0,8,56
4.88986,0,0,0,24,40
4.91001,0,0,0,28,36
4.91913,0,0,0,12,52
4.94838,0,0,0,8,56
5.02732,0,0,0,4,60
5.06427,0,0,0,0,64
5.36513,0,0,0,4,60
5.39377,0,0,0,0,64
5.50958,0,0,0,4,60
5.53885,0,0,0,0,64
5.64807,0,0,0,4,60
5.66954,0,0,0,0,64
5.72141,0,0,0,16,48
5.74288,0,0,0,0,64
5.83914,0,0,0,4,60
5.8684,0,0,0,0,64
5.89666,0,0,0,16,48
5.91813,0,0,0,0,64
6.07184,0,0,0,16,48
6.0933,0,0,0,0,64
6.12449,0,0,0,4,60
6.15517,0,0,0,0,64
6.70173,0,0,0,4,60
6.7232,0,0,0,0,64
6.76669,0,0,0,4,60
6.77558,0,0,0,8,56
6.80922,0,0,0,4,60
6.83265,0,0,0,0,64
6.98816,0,0,0,4,60
7.00962,0,0,0,0,64
7.13975,0,0,0,4,60
7.16406,0,0,0,0,64
7.45484,0,0,0,4,60
7.47631,0,0,0,0,64
7.60931,0,0,0,4,60
7.63078,0,0,0,0,64
7.66683,0,0,0,16,48
7.68829,0,0,0,0,64
7.90641,0,0,0,4,60
7.92788,0,0,0,0,64
7.9299,0,0,0,4,60
7.95715,0,0,0,0,64
8.07633,0,0,0,4,60
8.09779,0,0,0,0,64
8.12634,0,0,0,16,48
8.16085,0,0,0,0,64
8.57393,0,0,0,4,60
8.57997,0,0,0,20,44
8.62058,0,0,0,16,48
8.6362,0,0,0,0,64
9.05517,0,0,0,4,60
9.19587,0,0,0,8,56
9.22029,0,0,0,4,60
9.26272,0,0,0,20,44
9.28419,0,0,0,4,60
9.2998,0,0,0,0,64
9.52545,0,0,0,16,48
9.52821,0,0,0,32,32
9.56058,0,0,0,16,48
9.5762,0,0,0,0,64
9.6374,0,0,0,4,60
9.65886,0,0,0,0,64
9.71883,0,0,0,4,60
9.7409,0,0,0,0,64
9.85017,0,0,0,4,60
9.87165,0,0,0,0,64
10.0543,0,0,0,4,60
10.0757,0,0,0,0,64
10.3129,0,0,0,4,60
10.3344,0,0,0,0,64
10.4126,0,0,0,4,60
10.4496,0,0,0,0,64
10.5222,0,0,0,4,60
10.5717,0,0,0,0,64
10.6809,0,0,0,4,60
10.97,0,0,0,8,56
11.0312,0,0,0,4,60
